customer_id,first_purchase_date,last_purchase_date,recency_days,frequency_orders,monetary_value_gbp,average_order_value_gbp,units_purchased,distinct_products,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_label
12560,2011-07-19,2011-12-04,6,3,2134.01,711.3366666666667,1110,91,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
12561,2011-02-10,2011-02-10,303,1,238.85,238.85,177,16,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12562,2010-09-30,2011-12-01,9,9,4966.92,551.88,2327,113,True,5,5,5,15,Champions,1,High-Value Champions
12563,2010-10-27,2010-10-27,409,1,249.24,249.24,113,13,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12564,2011-03-23,2011-03-23,262,1,456.9,456.9,133,21,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
12565,2011-02-24,2011-02-24,289,1,145.92,145.92,80,9,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12566,2011-09-14,2011-09-14,87,1,351.65,351.65,265,19,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
12567,2010-02-11,2011-11-17,23,15,11767.48,784.4986666666666,5308,365,True,4,5,5,14,Champions,1,High-Value Champions
12568,2010-03-05,2010-03-05,645,1,70.0,70.0,48,5,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12569,2011-04-01,2011-12-07,3,32,4124.69,128.8965625,1801,92,True,5,5,5,15,Champions,1,High-Value Champions
12570,2010-01-26,2010-01-26,683,1,77.52,77.52,1,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12571,2011-08-10,2011-10-31,40,2,519.61,259.805,523,31,True,4,2,2,8,Potential Loyalists,2,Recent Growth Customers
12572,2011-10-19,2011-12-01,9,2,1020.42,510.21,452,53,True,5,2,3,10,Potential Loyalists,2,Recent Growth Customers
12573,2010-08-31,2011-04-26,228,5,717.41,143.482,479,107,True,2,4,3,9,At Risk,3,Lapsed Established Customers
12574,2011-01-28,2011-01-28,316,1,218.45,218.45,61,11,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12575,2010-07-01,2010-09-08,458,2,622.8199999999999,311.40999999999997,315,34,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
12576,2010-07-01,2011-11-04,36,8,2142.72,267.84,1494,114,True,4,4,4,12,Champions,1,High-Value Champions
12577,2009-12-03,2011-11-04,36,8,1617.1,202.1375,1191,259,True,4,4,4,12,Champions,3,Lapsed Established Customers
12578,2010-09-22,2011-11-18,22,4,4642.45,1160.6125,2380,149,True,4,3,5,12,Potential Loyalists,1,High-Value Champions
12579,2011-09-22,2011-09-22,79,1,440.42,440.42,285,29,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
12580,2010-05-12,2011-04-07,247,2,1052.9,526.45,569,52,True,2,2,3,7,At Risk,3,Lapsed Established Customers
12581,2011-10-31,2011-10-31,40,1,197.71,197.71,161,15,False,4,1,1,6,New Customers,2,Recent Growth Customers
12582,2010-05-11,2011-04-15,239,4,1980.4,495.1,985,88,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12583,2009-12-06,2011-12-07,3,27,13591.58,503.39185185185187,8535,141,True,5,5,5,15,Champions,1,High-Value Champions
12584,2011-03-04,2011-12-06,4,9,2338.15,259.7944444444445,416,44,True,5,5,4,14,Champions,1,High-Value Champions
12585,2010-12-23,2011-04-19,235,2,2040.1,1020.05,1279,77,True,2,2,4,8,At Risk,3,Lapsed Established Customers
12586,2009-12-16,2011-11-22,18,4,2062.67,515.6675,687,82,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
12587,2011-12-02,2011-12-02,8,1,144.0,144.0,51,4,False,5,1,1,7,New Customers,2,Recent Growth Customers
12588,2010-04-21,2011-10-31,40,4,958.78,239.695,438,31,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
12589,2010-01-19,2011-11-11,29,8,4695.66,586.9575,1764,121,True,4,4,5,13,Champions,1,High-Value Champions
12590,2011-05-12,2011-05-12,212,2,9864.26,4932.13,4283,68,True,2,2,5,9,At Risk,3,Lapsed Established Customers
12591,2010-10-27,2011-01-26,318,3,1338.95,446.31666666666666,653,63,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12592,2010-07-08,2011-09-08,93,5,2582.66,516.5319999999999,1875,42,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
12593,2011-05-05,2011-08-23,109,3,418.09999999999997,139.36666666666665,206,14,True,3,3,2,8,Need Attention,3,Lapsed Established Customers
12594,2010-03-03,2011-11-02,38,15,5090.110000000001,339.3406666666667,2768,78,True,4,5,5,14,Champions,1,High-Value Champions
12595,2010-07-23,2010-07-23,505,1,299.02,299.02,271,19,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
12596,2011-04-11,2011-10-19,52,2,618.27,309.135,474,25,True,4,2,3,9,Potential Loyalists,2,Recent Growth Customers
12597,2011-03-16,2011-11-20,20,4,3811.22,952.805,2236,184,True,4,3,5,12,Potential Loyalists,2,Recent Growth Customers
12598,2010-03-01,2011-11-30,10,11,4534.09,412.19,2906,130,True,5,5,5,15,Champions,1,High-Value Champions
12599,2010-05-11,2011-11-10,30,13,2296.72,176.67076923076922,2189,47,True,4,5,4,13,Champions,1,High-Value Champions
12600,2009-12-07,2011-11-11,29,21,4967.42,236.54380952380953,1383,53,True,4,5,5,14,Champions,1,High-Value Champions
12601,2010-10-31,2011-06-03,190,6,681.26,113.54333333333334,290,24,True,2,4,3,9,At Risk,3,Lapsed Established Customers
12602,2011-10-12,2011-10-12,59,1,153.12,153.12,162,12,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
12603,2011-11-18,2011-11-18,22,1,739.1999999999999,739.1999999999999,63,2,False,4,1,3,8,New Customers,2,Recent Growth Customers
12604,2011-03-23,2011-09-21,80,2,254.18,127.09,201,15,True,3,2,1,6,Need Attention,4,Dormant Low-Value Customers
12605,2010-09-07,2010-11-28,377,4,1232.95,308.2375,929,63,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12606,2010-01-26,2010-01-26,683,1,21.0,21.0,1,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12607,2011-10-10,2011-10-10,61,1,1579.51,1579.51,1228,101,False,3,1,4,8,Need Attention,2,Recent Growth Customers
12608,2010-10-31,2010-10-31,405,1,415.79,415.79,323,16,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
12609,2009-12-20,2011-09-22,79,9,3435.86,381.76222222222225,1553,129,True,3,5,5,13,Loyal Customers,3,Lapsed Established Customers
12610,2011-08-05,2011-11-17,23,5,2099.54,419.908,1049,85,True,4,4,4,12,Champions,2,Recent Growth Customers
12611,2011-10-18,2011-10-18,53,1,1193.32,1193.32,846,65,False,4,1,3,8,New Customers,2,Recent Growth Customers
12612,2011-09-26,2011-09-26,75,1,704.0400000000001,704.0400000000001,262,19,False,3,1,3,7,Need Attention,2,Recent Growth Customers
12613,2009-12-14,2011-10-13,58,10,6817.37,681.737,4157,218,True,4,5,5,14,Champions,1,High-Value Champions
12614,2011-03-07,2011-03-07,278,1,315.6,315.6,76,20,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
12615,2010-03-18,2011-12-07,3,8,5740.98,717.6225,3317,198,True,5,4,5,14,Champions,1,High-Value Champions
12616,2010-11-16,2011-09-05,96,3,1131.1,377.0333333333333,498,32,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12617,2011-11-10,2011-11-10,30,1,352.98,352.98,210,39,False,4,1,2,7,New Customers,2,Recent Growth Customers
12618,2011-11-18,2011-11-18,22,1,177.31,177.31,96,11,False,4,1,1,6,New Customers,2,Recent Growth Customers
12619,2010-05-28,2011-11-23,17,10,3781.38,378.13800000000003,3518,55,True,5,5,5,15,Champions,1,High-Value Champions
12620,2011-05-19,2011-11-25,15,3,1339.41,446.47,1181,89,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
12621,2010-02-09,2011-12-08,2,35,24311.2,694.6057142857143,13706,344,True,5,5,5,15,Champions,1,High-Value Champions
12622,2011-04-21,2011-04-21,233,1,180.1,180.1,69,11,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12623,2010-01-12,2011-03-08,277,7,3747.84,535.4057142857143,1971,112,True,2,4,5,11,Cannot Lose Them,3,Lapsed Established Customers
12624,2011-06-15,2011-08-25,107,2,641.13,320.565,355,36,True,3,2,3,8,Need Attention,3,Lapsed Established Customers
12625,2010-04-22,2011-05-12,212,4,5164.88,1291.22,3309,144,True,2,3,5,10,At Risk,3,Lapsed Established Customers
12626,2011-01-17,2011-11-16,24,9,6620.48,735.6088888888888,3453,232,True,4,5,5,14,Champions,1,High-Value Champions
12627,2011-07-22,2011-11-29,11,7,4478.53,639.79,2752,162,True,5,4,5,14,Champions,1,High-Value Champions
12628,2011-10-06,2011-12-05,5,3,786.46,262.15333333333336,448,34,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
12629,2010-10-12,2010-11-19,386,2,1558.22,779.11,722,40,True,2,2,4,8,At Risk,3,Lapsed Established Customers
12630,2011-10-27,2011-11-30,10,2,1270.88,635.44,548,60,True,5,2,4,11,Potential Loyalists,2,Recent Growth Customers
12631,2010-01-15,2011-10-13,58,6,3481.57,580.2616666666667,1607,131,True,4,4,5,13,Champions,3,Lapsed Established Customers
12632,2010-05-24,2010-07-07,521,2,804.88,402.44,694,32,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
12633,2010-07-02,2011-10-12,59,7,5678.16,811.1657142857142,3238,220,True,3,4,5,12,Loyal Customers,1,High-Value Champions
12634,2010-06-09,2010-06-22,536,2,490.0,245.0,337,20,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
12635,2010-09-09,2011-09-11,90,4,2930.41,732.6025,1949,159,True,3,3,5,11,Need Attention,3,Lapsed Established Customers
12636,2009-12-01,2009-12-01,739,1,141.0,141.0,1,1,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12637,2010-06-14,2011-10-03,68,12,8283.81,690.3175,4257,295,True,3,5,5,13,Loyal Customers,1,High-Value Champions
12638,2010-03-10,2011-11-06,34,2,921.49,460.745,663,47,True,4,2,3,9,Potential Loyalists,2,Recent Growth Customers
12639,2010-03-22,2011-04-15,239,3,1312.37,437.45666666666665,631,58,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12640,2011-09-19,2011-11-16,24,3,1174.58,391.52666666666664,311,47,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
12641,2011-08-16,2011-08-16,116,1,185.9,185.9,72,10,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
12642,2011-08-24,2011-11-14,26,3,1013.26,337.75333333333333,552,39,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
12643,2010-04-07,2011-08-03,129,12,8304.82,692.0683333333333,4665,14,True,3,5,5,13,Loyal Customers,1,High-Value Champions
12644,2010-01-14,2011-08-02,130,4,1918.49,479.6225,1032,106,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
12645,2010-02-09,2011-11-06,34,8,3539.3,442.4125,2125,111,True,4,4,5,13,Champions,1,High-Value Champions
12646,2011-10-21,2011-12-05,5,2,1346.97,673.485,897,43,True,5,2,4,11,Potential Loyalists,2,Recent Growth Customers
12647,2010-01-13,2011-11-17,23,36,16955.55,470.98749999999995,6633,240,True,4,5,5,14,Champions,1,High-Value Champions
12648,2010-01-07,2011-07-08,155,4,1112.0,278.0,518,38,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12649,2010-01-12,2011-08-24,108,8,2294.65,286.83125,1959,94,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
12650,2011-12-06,2011-12-06,4,1,314.44,314.44,254,20,False,5,1,2,8,New Customers,2,Recent Growth Customers
12651,2010-08-31,2011-01-09,335,4,377.75,94.4375,265,30,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
12652,2010-10-01,2011-01-12,332,2,1017.03,508.515,536,51,True,2,2,3,7,At Risk,3,Lapsed Established Customers
12653,2010-07-01,2011-07-14,149,3,4160.83,1386.9433333333334,1681,76,True,3,3,5,11,Need Attention,3,Lapsed Established Customers
12654,2011-02-17,2011-11-29,11,5,601.98,120.396,264,31,True,5,4,2,11,Need Attention,2,Recent Growth Customers
12655,2010-10-12,2010-10-12,424,1,261.35,261.35,80,16,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12656,2010-05-26,2011-11-22,18,8,6407.83,800.97875,2860,174,True,5,4,5,14,Champions,1,High-Value Champions
12657,2011-09-22,2011-11-28,12,4,1643.18,410.795,1044,35,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
12658,2011-11-21,2011-11-21,19,1,686.05,686.05,320,36,False,5,1,3,9,New Customers,2,Recent Growth Customers
12659,2011-11-10,2011-11-10,30,1,91.68,91.68,105,5,False,4,1,1,6,New Customers,2,Recent Growth Customers
12660,2011-11-28,2011-11-28,12,1,245.1,245.1,127,13,False,5,1,1,7,New Customers,2,Recent Growth Customers
12661,2010-09-29,2010-09-29,437,1,162.0,162.0,216,11,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12662,2010-04-01,2011-12-09,1,20,6726.54,336.327,3424,163,True,5,5,5,15,Champions,1,High-Value Champions
12663,2010-02-09,2010-03-25,625,2,239.4,119.7,181,9,True,1,2,1,4,Hibernating,4,Dormant Low-Value Customers
12664,2009-12-13,2011-12-01,9,11,6070.04,551.8218181818182,1495,10,True,5,5,5,15,Champions,1,High-Value Champions
12665,2010-02-08,2011-01-19,325,3,313.6,104.53333333333335,165,13,True,2,3,2,7,At Risk,4,Dormant Low-Value Customers
12666,2010-11-10,2010-11-10,395,1,1248.42,1248.42,370,31,False,2,1,4,7,At Risk,4,Dormant Low-Value Customers
12667,2011-10-12,2011-10-12,59,1,620.13,620.13,395,33,False,3,1,3,7,Need Attention,2,Recent Growth Customers
12668,2010-01-31,2011-11-28,12,10,11383.03,1138.303,5049,263,True,5,5,5,15,Champions,1,High-Value Champions
12669,2011-03-28,2011-07-12,151,3,2744.0299999999997,914.6766666666666,1115,98,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
12670,2010-02-11,2011-11-29,11,7,3760.29,537.1842857142857,1627,71,True,5,4,5,14,Champions,1,High-Value Champions
12671,2010-04-12,2010-04-12,607,1,2622.481,2622.481,1460,45,False,1,1,4,6,At Risk,3,Lapsed Established Customers
12672,2010-04-23,2011-01-14,330,2,437.05,218.525,138,22,True,2,2,2,6,Hibernating,4,Dormant Low-Value Customers
12673,2010-11-03,2011-12-04,6,3,1230.02,410.00666666666666,700,68,True,5,3,4,12,Potential Loyalists,2,Recent Growth Customers
12674,2011-05-16,2011-11-01,39,4,1970.6,492.65,1133,52,True,4,3,4,11,Potential Loyalists,2,Recent Growth Customers
12675,2010-05-10,2010-06-04,554,2,957.25,478.625,336,111,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
12676,2010-08-13,2011-11-15,25,11,2843.09,258.4627272727273,1867,67,True,4,5,4,13,Champions,1,High-Value Champions
12677,2010-02-11,2010-06-02,556,2,395.1,197.55,176,13,True,1,2,2,5,Hibernating,4,Dormant Low-Value Customers
12678,2010-01-07,2011-10-28,43,21,34281.18,1632.4371428571428,22372,199,True,4,5,5,14,Champions,1,High-Value Champions
12679,2011-03-01,2011-10-12,59,4,1113.02,278.255,554,43,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12680,2011-08-18,2011-12-09,1,4,880.81,220.2025,444,33,True,5,3,3,11,Potential Loyalists,2,Recent Growth Customers
12681,2009-12-13,2011-11-25,15,45,29834.76,662.9946666666666,17011,459,True,5,5,5,15,Champions,1,High-Value Champions
12682,2009-12-01,2011-12-06,4,52,22950.22,441.35038461538466,10522,327,True,5,5,5,15,Champions,1,High-Value Champions
12683,2009-12-13,2011-12-05,5,21,11633.7,553.9857142857143,7019,236,True,5,5,5,15,Champions,1,High-Value Champions
12684,2011-05-10,2011-12-02,8,7,2283.63,326.23285714285714,1985,61,True,5,4,4,13,Champions,1,High-Value Champions
12685,2011-09-07,2011-11-11,29,6,2863.08,477.18,1523,117,True,4,4,4,12,Champions,1,High-Value Champions
12686,2010-12-03,2010-12-03,372,1,89.14,89.14,107,7,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12687,2010-08-16,2010-08-16,481,2,2138.91,1069.455,1403,126,True,1,2,4,7,At Risk,3,Lapsed Established Customers
12688,2011-08-18,2011-08-18,114,1,4873.8099999999995,4873.8099999999995,3028,171,False,3,1,5,9,Need Attention,3,Lapsed Established Customers
12689,2011-08-04,2011-11-14,26,2,1247.61,623.805,628,57,True,4,2,4,10,Potential Loyalists,2,Recent Growth Customers
12690,2011-05-18,2011-05-18,206,1,389.01,389.01,106,16,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
12691,2010-10-15,2011-11-11,29,7,1170.4,167.20000000000002,445,24,True,4,4,3,11,Loyal Customers,2,Recent Growth Customers
12692,2010-03-12,2010-03-12,638,1,110.95,110.95,36,13,False,1,1,1,3,Hibernating,4,Dormant Low-Value Customers
12693,2010-07-05,2011-08-04,128,7,1703.02,243.28857142857143,536,63,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
12694,2010-10-14,2011-09-30,71,3,1843.35,614.4499999999999,1355,69,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
12695,2010-02-12,2011-12-02,8,7,1407.1200000000001,201.0171428571429,454,46,True,5,4,4,13,Champions,2,Recent Growth Customers
12696,2010-07-19,2010-10-01,435,2,851.91,425.955,564,43,True,1,2,3,6,At Risk,4,Dormant Low-Value Customers
12697,2011-06-23,2011-11-11,29,3,957.59,319.19666666666666,508,37,True,4,3,3,10,Potential Loyalists,2,Recent Growth Customers
12698,2010-04-28,2010-04-28,591,1,339.75,339.75,111,16,False,1,1,2,4,Hibernating,4,Dormant Low-Value Customers
12699,2010-10-18,2010-10-18,418,1,638.11,638.11,373,41,False,1,1,3,5,At Risk,4,Dormant Low-Value Customers
12700,2011-05-08,2011-12-02,8,4,4939.99,1234.9975,2967,193,True,5,3,5,13,Potential Loyalists,1,High-Value Champions
12701,2010-03-16,2011-09-21,80,6,2446.41,407.73499999999996,1727,118,True,3,4,4,11,Loyal Customers,3,Lapsed Established Customers
12702,2011-11-20,2011-11-20,20,1,219.0,219.0,53,12,False,4,1,1,6,New Customers,2,Recent Growth Customers
12703,2010-01-24,2011-09-29,72,4,1006.53,251.6325,595,56,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12704,2011-06-23,2011-12-02,8,8,2340.84,292.605,1006,64,True,5,4,4,13,Champions,1,High-Value Champions
12705,2010-06-24,2011-11-24,16,14,11762.1,840.15,7188,320,True,5,5,5,15,Champions,1,High-Value Champions
12707,2011-02-21,2011-02-21,292,1,603.42,603.42,256,33,False,2,1,2,5,Hibernating,4,Dormant Low-Value Customers
12708,2009-12-18,2011-11-10,30,18,5117.66,284.31444444444446,2432,130,True,4,5,5,14,Champions,1,High-Value Champions
12709,2009-12-09,2011-11-24,16,34,30291.76,890.9341176470588,13772,189,True,5,5,5,15,Champions,1,High-Value Champions
12710,2011-05-22,2011-09-04,97,3,1149.02,383.00666666666666,851,75,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12711,2010-02-01,2010-04-07,612,2,1339.05,669.525,770,56,True,1,2,4,7,At Risk,3,Lapsed Established Customers
12712,2009-12-09,2011-11-11,29,21,6723.03,320.14428571428573,2205,126,True,4,5,5,14,Champions,1,High-Value Champions
12713,2011-12-09,2011-12-09,1,1,848.55,848.55,508,38,False,5,1,3,9,New Customers,2,Recent Growth Customers
12714,2009-12-04,2011-11-30,10,12,14093.71,1174.4758333333332,8774,436,True,5,5,5,15,Champions,1,High-Value Champions
12715,2011-08-25,2011-08-25,107,1,343.36,343.36,192,20,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
12716,2011-07-29,2011-12-06,4,2,1053.49,526.745,708,60,True,5,2,3,10,Potential Loyalists,2,Recent Growth Customers
12717,2010-04-28,2011-07-11,152,3,1308.91,436.30333333333334,600,60,True,3,3,4,10,Need Attention,3,Lapsed Established Customers
12718,2011-09-29,2011-09-29,72,1,238.25,238.25,203,19,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
12719,2011-10-05,2011-12-04,6,2,644.95,322.475,374,34,True,5,2,3,10,Potential Loyalists,2,Recent Growth Customers
12720,2010-07-21,2011-12-07,3,30,7787.28,259.57599999999996,6018,262,True,5,5,5,15,Champions,1,High-Value Champions
12721,2010-08-25,2011-11-08,32,8,4013.08,501.635,2655,183,True,4,4,5,13,Champions,1,High-Value Champions
12722,2011-07-12,2011-09-15,86,4,997.63,249.4075,566,50,True,3,3,3,9,Need Attention,3,Lapsed Established Customers
12723,2011-10-05,2011-12-06,4,5,725.07,145.014,434,53,True,5,4,3,12,Loyal Customers,2,Recent Growth Customers
12724,2010-06-22,2011-12-04,6,7,2317.52,331.07428571428574,1379,94,True,5,4,4,13,Champions,1,High-Value Champions
12725,2010-05-04,2010-12-03,372,4,2266.76,566.69,1142,92,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12726,2010-03-25,2011-11-11,29,11,4014.6,364.96363636363634,4618,63,True,4,5,5,14,Champions,1,High-Value Champions
12727,2010-02-23,2011-11-29,11,10,5679.53,567.953,2832,132,True,5,5,5,15,Champions,1,High-Value Champions
12728,2010-11-21,2011-09-29,72,5,1070.17,214.03400000000002,543,48,True,3,4,3,10,Loyal Customers,3,Lapsed Established Customers
12729,2011-08-18,2011-08-18,114,1,453.01,453.01,233,26,False,3,1,2,6,Need Attention,4,Dormant Low-Value Customers
12730,2010-07-06,2010-07-06,522,1,829.25,829.25,234,47,False,1,1,3,5,At Risk,4,Dormant Low-Value Customers
12731,2010-03-02,2011-11-16,24,17,25775.71,1516.2182352941177,11641,137,True,4,5,5,14,Champions,1,High-Value Champions
12732,2011-06-13,2011-06-13,180,1,236.26000000000002,236.26000000000002,111,12,False,3,1,1,5,Need Attention,4,Dormant Low-Value Customers
12733,2010-01-19,2011-04-19,235,4,2424.87,606.2175,896,117,True,2,3,4,9,At Risk,3,Lapsed Established Customers
12734,2010-11-12,2010-12-22,353,3,639.65,213.21666666666667,265,17,True,2,3,3,8,At Risk,3,Lapsed Established Customers
12735,2011-01-06,2011-01-28,316,2,779.5699999999999,389.78499999999997,368,38,True,2,2,3,7,At Risk,4,Dormant Low-Value Customers
12736,2011-01-11,2011-01-11,333,1,234.0,234.0,173,4,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
12737,2010-07-29,2010-07-29,499,2,3710.5,1855.25,2,2,True,1,2,5,8,At Risk,3,Lapsed Established Customers
12738,2010-12-02,2010-12-02,373,1,155.35,155.35,148,11,False,2,1,1,4,Hibernating,4,Dormant Low-Value Customers
