month_start,stock_code,description,revenue_gbp,units_sold,orders,identified_customers
2009-12-01,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,553.51,135,15,10
2009-12-01,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,550.35,2703,36,33
2009-12-01,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",550.3,605,64,36
2009-12-01,21669,BLUE STRIPE CERAMIC DRAWER KNOB,548.76,436,35,26
2009-12-01,22224,WHITE LOVEBIRD LANTERN,546.71,175,32,23
2009-12-01,20712,JUMBO BAG WOODLAND ANIMALS,544.6,260,38,26
2009-12-01,20783,HEART EAR MUFF HEADPHONES,541.21,66,32,10
2009-12-01,21864,UNION JACK FLAG PASSPORT COVER,540.7,279,35,17
2009-12-01,85114B,IVORY ENCHANTED FOREST PLACEMAT,540.6899999999999,267,26,11
2009-12-01,85049E,SCANDINAVIAN REDS RIBBONS,539.95,395,65,44
2009-12-01,21156,RED SPOTTY CHILDS APRON,539.85,266,49,38
2009-12-01,79067,CORONA MEXICAN TRAY,534.74,125,33,20
2009-12-01,22078,RIBBON REEL LACE DESIGN,534.58,267,24,21
2009-12-01,22415,WHITE TISSUE REAM,532.65,67,44,43
2009-12-01,22065,CHRISTMAS PUDDING TRINKET POT,531.78,324,46,24
2009-12-01,21874,GIN AND TONIC MUG,530.62,410,39,22
2009-12-01,20969,RED FLORAL FELTCRAFT SHOULDER BAG,529.45,121,38,20
2009-12-01,62018,SOMBRERO,529.25,415,3,3
2009-12-01,84944,SET OF 6 KASHMIR FOLKART BAUBLES,529.25,83,29,10
2009-12-01,22311,OFFICE MUG WARMER BLACK+SILVER,529.2,80,32,11
2009-12-01,21133,PAINTED BIRD ASSORTED CHRISTMAS,528.7,301,24,21
2009-12-01,21870,I CAN ONLY PLEASE ONE PERSON MUG,528.12,408,46,27
2009-12-01,21116,OWL DOORSTOP,526.6,72,37,8
2009-12-01,84832,ZINC WILLIE WINKIE CANDLE STICK,526.42,589,45,27
2009-12-01,22312,OFFICE MUG WARMER POLKADOT,524.4,88,26,12
2009-12-01,22335,HEART DECORATION PAINTED ZINC,522.79,871,31,23
2009-12-01,84968A,S/16 VINTAGE ROSE CUTLERY,519.9599999999999,40,10,5
2009-12-01,21012,ANTIQUE ALL GLASS CANDLESTICK,519.9000000000001,639,19,14
2009-12-01,21385,IVORY HANGING DECORATION HEART,518.4599999999999,653,22,18
2009-12-01,84472,PINK AND LILAC QUILTED THROW,516.4100000000001,11,7,6
2009-12-01,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,516.39,77,23,21
2009-12-01,21730,GLASS STAR FROSTED T-LIGHT HOLDER,514.01,91,32,22
2009-12-01,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,511.92,169,19,13
2009-12-01,21577,SAVE THE PLANET COTTON TOTE BAG,510.98,170,43,17
2009-12-01,21326,AGED GLASS SILVER T-LIGHT HOLDER,510.05,760,37,30
2009-12-01,22203,MILK PAN RED RETROSPOT,508.88,123,34,17
2009-12-01,21671,RED SPOT CERAMIC DRAWER KNOB,508.43,391,35,24
2009-12-01,21121,SET/10 RED SPOTTY PARTY CANDLES,508.2,396,31,23
2009-12-01,35004S,SET OF 3 SILVER FLYING DUCKS,505.4,145,24,12
2009-12-01,20753,RETRO PINK SPOT WASHING UP GLOVES,504.3,215,53,29
2009-12-01,79323B,BLACK CHERRY LIGHTS,503.9,74,22,15
2009-12-01,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,501.63,123,15,14
2009-12-01,85041,SET/4 PINK ORCHID CANDLES IN BOWL,500.35999999999996,336,19,12
2009-12-01,37450,CERAMIC CAKE BOWL + HANGING CAKES,500.33000000000004,164,27,13
2009-12-01,C2,CARRIAGE,500.0,10,10,5
2009-12-01,84378,SET OF 3 HEART COOKIE CUTTERS,498.36,348,48,22
2009-12-01,20990,SPRING FLOWER CHOPSTICKS SET/5,497.8,255,29,16
2009-12-01,20780,BLACK EAR MUFF HEADPHONES,497.78999999999996,85,25,10
2009-12-01,84466,TOP SECRET PEN SET,497.71999999999997,424,40,16
2009-12-01,21624,VINTAGE UNION JACK DOORSTOP,495.00000000000006,78,34,25
2009-12-01,72753A,S/3 FLWR FAIRY LILLY CANDLES,493.74,227,10,7
2009-12-01,21645,ASSORTED TUTTI FRUTTI ROUND BOX,491.99999999999994,282,32,19
2009-12-01,21558,SKULL LUNCHBOX WITH CUTLERY,489.21999999999997,160,57,26
2009-12-01,22314,OFFICE MUG WARMER CHOC+BLUE,487.45000000000005,91,20,8
2009-12-01,22218,CAKE STAND LACE WHITE,487.05,113,28,20
2009-12-01,22186,RED STAR CARD HOLDER,484.77000000000004,135,37,21
2009-12-01,37410,BLACK AND WHITE PAISLEY FLOWER MUG,484.72,346,16,5
2009-12-01,72267,PREMIUM CHURCH CANDLE,483.94,245,38,33
2009-12-01,21584,RETRO SPOT SMALL TUBE MATCHES,483.45,293,27,25
2009-12-01,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",481.25999999999993,302,18,10
2009-12-01,21741,COSY SLIPPER SHOES LARGE GREEN,478.31000000000006,137,44,29
2009-12-01,35001G,HAND OPEN SHAPE GOLD,474.46999999999997,203,19,11
2009-12-01,21154,RED SPOTTY OVEN GLOVE,474.32,352,40,23
2009-12-01,21681,GIANT MEDINA STAMPED METAL BOWL,472.65,51,12,11
2009-12-01,21668,RED STRIPE CERAMIC DRAWER KNOB,470.86,326,32,21
2009-12-01,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,468.51000000000005,87,33,19
2009-12-01,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,467.74,231,27,18
2009-12-01,21498,RED SPOTS WRAP,467.0,1150,31,30
2009-12-01,84692,BOX OF 24 COCKTAIL PARASOLS,464.41,1119,40,26
2009-12-01,37494A,FAIRY CAKE CERAMIC BUTTER DISH,462.57,132,27,10
2009-12-01,21975,PACK OF 60 DINOSAUR CAKE CASES,460.6,883,51,32
2009-12-01,21589,SWALLOW GIANT TUBE MATCHES,460.34999999999997,189,24,22
2009-12-01,20665,RED SPOTTY PURSE,458.7900000000001,144,32,23
2009-12-01,22285,"DECORATION HEN ON NEST, HANGING",457.71999999999997,308,6,3
2009-12-01,79164,BLACK WINE GLASS,457.59999999999997,131,16,5
2009-12-01,21531,RETRO SPOT SUGAR JAM BOWL,457.07,161,47,23
2009-12-01,21592,RETRO SPOT CIGAR BOX MATCHES,453.75,363,29,27
2009-12-01,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,453.53,37,14,12
2009-12-01,22276,WASH BAG VINTAGE ROSE PAISLEY,453.5,171,45,30
2009-12-01,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,452.5,401,26,18
2009-12-01,21007,ETCHED GLASS DROPLET DECORATION,451.28000000000003,788,28,19
2009-12-01,90057,DIAMANTE RING ASSORTED IN BOX.,450.0,360,5,5
2009-12-01,22131,FOOD CONTAINER SET 3 LOVE HEART,449.8,248,35,26
2009-12-01,21944,KITTENS DESIGN FLANNEL,448.49,1071,21,10
2009-12-01,22115,METAL SIGN EMPIRE TEA,448.11000000000007,132,34,18
2009-12-01,21579,LOLITA DESIGN COTTON TOTE BAG,447.09999999999997,466,12,7
2009-12-01,85067,CREAM SWEETHEART WALL CABINET,445.18,22,14,9
2009-12-01,20975,12 PENCILS SMALL TUBE RED SPOTTY,444.6,643,63,43
2009-12-01,35962,12 ASS ZINC CHRISTMAS DECORATIONS,442.0,178,35,14
2009-12-01,21242,RED SPOTTY PLATE,441.16999999999996,251,26,18
2009-12-01,84880,WHITE WIRE EGG HOLDER,441.05000000000007,77,17,13
2009-12-01,21238,RED SPOTTY CUP,440.57,510,50,35
2009-12-01,35004B,SET OF 3 BLACK FLYING DUCKS,440.2,123,18,8
2009-12-01,22199,FRYING PAN RED POLKADOT,439.55,91,31,16
2009-12-01,21851,LILAC DIAMANTE PEN IN GIFT BOX,439.45,273,15,9
2009-12-01,85063,CREAM SWEETHEART MAGAZINE RACK,437.72999999999996,24,16,12
2009-12-01,72799B,PURPLE PILLAR CANDLE BLACK FLOCK,437.71000000000004,298,14,7
2009-12-01,22219,LOVEBIRD HANGING DECORATION WHITE,436.04999999999995,484,36,24
2009-12-01,21892,TRADITIONAL WOODEN CATCH CUP GAME,435.72999999999996,281,48,24
2009-12-01,21942,SKULLS DESIGN FLANNEL,435.42,940,25,6
2009-12-01,21322,GLASS SPHERE CANDLE STAND LARGE,434.25,279,11,10
2009-12-01,21738,COSY SLIPPER SHOES SMALL RED,432.94000000000005,130,38,21
2009-12-01,79342B,BROWN FLOWER LIGHTS,432.82,70,12,11
2009-12-01,22055,MINI CAKE STAND HANGING STRAWBERY,432.45,239,43,25
2009-12-01,21357,TOAST ITS - DINOSAUR,432.04,296,49,26
2009-12-01,20731,POSY CANDY BAG,431.75,1111,8,7
2009-12-01,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,431.7,99,34,22
2009-12-01,44230,SQUARE MIRROR CURTAIN,431.57000000000005,47,8,5
2009-12-01,21687,SILVER PLATE CANDLE BOWL LARGE,430.90000000000003,94,26,11
2009-12-01,21586,KINGS CHOICE GIANT TUBE MATCHES,429.75,177,24,22
2009-12-01,20989,URBAN CHIC CHOPSTICKS SET/5,428.3,229,25,15
2009-12-01,20978,36 PENCILS TUBE SKULLS,427.81,281,54,29
2009-12-01,21288,STRIPEY CHOCOLATE NESTING BOXES,426.47,233,27,20
2009-12-01,20982,12 PENCILS TALL TUBE SKULLS,425.84999999999997,483,57,40
2009-12-01,22212,FOUR HOOK WHITE LOVEBIRDS,425.70000000000005,187,38,28
2009-12-01,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,424.6,176,31,16
2009-12-01,22196,SMALL HEART MEASURING SPOONS,424.59999999999997,465,55,30
2009-12-01,21348,PINK SPOTS CHOCOLATE NESTING BOXES,423.82,265,28,20
2009-12-01,22075,6 RIBBONS ELEGANT CHRISTMAS,422.43999999999994,242,46,33
2009-12-01,21398,RED SPOTTY COFFEE MUG,422.3,231,10,8
2009-12-01,84792,ENCHANTED BIRD COATHANGER 5 HOOK,422.25,92,22,18
2009-12-01,20960,WATERMELON BATH SPONGE,421.40999999999997,297,48,26
2009-12-01,21934,SKULL SHOULDER BAG,419.26,198,37,14
2009-12-01,21054,NURSE'S BAG SOFT TOY,416.8,40,23,16
2009-12-01,21009,ETCHED GLASS STAR TREE DECORATION,416.19,315,34,24
2009-12-01,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",416.04999999999995,198,19,8
2009-12-01,47566B,TEA TIME PARTY BUNTING,415.25,85,24,18
2009-12-01,21115,ROSE CARAVAN DOORSTOP,412.44,54,30,19
2009-12-01,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,412.36,320,26,20
2009-12-01,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,412.3,302,43,19
2009-12-01,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,411.87,126,41,26
2009-12-01,22336,DOVE DECORATION PAINTED ZINC,411.84000000000003,654,32,22
2009-12-01,72753B,S/3 FLWR FAIRY LAVENDER CANDLES,410.98,193,5,4
2009-12-01,21275,ZINC TOP 2 DOOR WOODEN SHELF,410.8,104,12,12
2009-12-01,21945,STRAWBERRIES DESIGN FLANNEL,409.53,893,23,5
2009-12-01,84619,BLUE GINGHAM ROSE QUILT,408.56,8,8,7
2009-12-01,21155,RED SPOTTY PEG BAG,408.40000000000003,184,33,20
2009-12-01,20723,STRAWBERRY CHARLOTTE BAG,408.35,471,48,26
2009-12-01,21666,RIDGED GLASS T-LIGHT HOLDER,407.6000000000001,718,5,3
2009-12-01,21143,ANTIQUE GLASS HEART DECORATION,407.34999999999997,186,22,12
2009-12-01,72799A,BLACK PILLAR CANDLE SILVER FLOCK,405.95000000000005,293,7,6
2009-12-01,22145,CHRISTMAS CRAFT HEART STOCKING,405.3,181,33,25
2009-12-01,72802C,VANILLA SCENT CANDLE JEWELLED BOX,404.95,87,22,13
2009-12-01,22156,HEART DECORATION WITH PEARLS,403.75,427,35,21
2009-12-01,85112,S/3 TEAR DROP CUT GLASS DECORATION,402.77,457,31,18
2009-12-01,21591,COSY HOUR CIGAR BOX MATCHES,402.5,322,29,27
2009-12-01,84519A,TOMATO CHARLIE+LOLA COASTER SET,402.38,156,22,16
2009-12-01,21821,GLITTER STAR GARLAND WITH BELLS,401.98,90,30,16
2009-12-01,22091,EMPIRE TISSUE BOX,401.73,285,40,21
2009-12-01,85179B,WHITE BITTY LIGHT CHAIN,401.7,93,16,13
2009-12-01,22193,RED DINER WALL CLOCK,400.55,44,22,15
2009-12-01,21769,VINTAGE POST OFFICE CABINET,399.75,5,4,3
2009-12-01,22347,PIZZA SLICE DISH,399.53,289,37,18
2009-12-01,15036,ASSORTED COLOURS SILK FAN,399.25,606,30,11
2009-12-01,21146,ANTIQUE GLASS RIDGED HANGING BALL,399.15,205,15,11
2009-12-01,22292,"SPRING DEC , HANGING CHICK YELLOW",397.7,314,4,3
2009-12-01,21360,JOY LARGE WOOD LETTERS,396.9,52,18,16
2009-12-01,21561,DINOSAUR LUNCHBOX WITH CUTLERY,396.71999999999997,160,31,25
2009-12-01,21786,RAIN HAT WITH RED SPOTS,396.51,1054,33,13
2009-12-01,21985,PACK OF 12 HEARTS DESIGN TISSUES,396.33,1443,41,26
2009-12-01,21658,GLASS BEURRE DISH,396.21000000000004,93,24,14
2009-12-01,22313,OFFICE MUG WARMER PINK,395.90000000000003,74,21,10
2009-12-01,22282,12 EGG HOUSE PAINTED WOOD,395.76,28,12,9
2009-12-01,21743,STAR PORTABLE TABLE LIGHT,395.48,128,22,14
2009-12-01,20983,12 PENCILS TALL TUBE RED SPOTTY,393.54999999999995,445,50,34
2009-12-01,21752,GLASS CAKE STAND MIRRORED BASE,392.13,19,13,8
2009-12-01,21813,GARLAND WITH STARS AND BELLS,391.49,67,20,8
2009-12-01,22095,LADS ONLY TISSUE BOX,391.16,292,31,14
2009-12-01,21768,WALL MOUNTED VINTAGE ORGANISER,391.15,21,18,10
2009-12-01,15060B,FAIRY CAKE DESIGN UMBRELLA,390.8,82,31,17
2009-12-01,22080,RIBBON REEL SPOTS DESIGN,388.67,235,32,20
2009-12-01,21364,PEACE SMALL WOOD LETTERS,388.45,47,25,17
2009-12-01,85175,CACTI T-LIGHT CANDLES,388.27,929,20,15
2009-12-01,47570B,TEA TIME TABLE CLOTH,384.20000000000005,34,10,8
2009-12-01,21993,FLORAL FOLK STATIONERY SET,382.94,248,17,12
2009-12-01,21366,MIRRORED WALL ART PHOTO FRAMES,381.4,100,4,3
2009-12-01,21556,CERAMIC STRAWBERRY MONEY BOX,381.38,138,38,23
2009-12-01,21039,RED SPOTTY SHOPPING BAG,379.82,138,23,14
2009-12-01,71459,HANGING JAM JAR T-LIGHT HOLDER,379.51,397,21,16
2009-12-01,22060,LARGE CAKE STAND HANGING HEARTS,378.95,31,12,7
2009-12-01,47505,MINATURE COLOURED GARDENING SET,378.33000000000004,76,24,16
2009-12-01,20717,STRAWBERRY SHOPPER BAG,377.14,330,22,17
2009-12-01,47570,ENGLISH ROSE TABLE CLOTH,373.15000000000003,34,11,9
2009-12-01,35961,FOLKART ZINC HEART CHRISTMAS DEC,373.11,453,27,12
2009-12-01,48189,DOOR MAT FRIENDSHIP,371.71,49,18,13
2009-12-01,21537,RETRO SPOTS PUDDING BOWL,370.5,82,23,18
2009-12-01,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,370.33,109,24,10
2009-12-01,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,369.45000000000005,120,23,16
2009-12-01,35915C,PEACH KNITTED HEN,369.19,289,2,1
2009-12-01,85220,SMALL FAIRY CAKE FRIDGE MAGNETS,367.8,252,2,2
2009-12-01,22192,BLUE DINER WALL CLOCK,366.2,41,19,16
2009-12-01,35915A,CREAM KNITTED HEN,365.76,288,1,1
2009-12-01,35915B,BLUE KNITTED HEN,365.76,288,1,1
2009-12-01,21552,CERAMIC BIRDHOUSE BLACK ROSE LARGE,365.1,60,20,14
2009-12-01,21625,VINTAGE UNION JACK APRON,363.69,40,19,9
2009-12-01,20886,BOX OF 9 PEBBLE CANDLES,362.0,169,30,15
2009-12-01,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,361.85,81,17,13
2009-12-01,18098C,PORCELAIN BUTTERFLY OIL BURNER,359.97,229,21,14
2009-12-01,90035B,"PEARL & SHELL 42""NECKL. PINK",359.39,41,2,2
2009-12-01,84691,PACK 20 DOLLY PEGS,358.09999999999997,439,38,22
2009-12-01,84987,SET OF 36 TEATIME PAPER DOILIES,357.82,238,27,21
2009-12-01,20804,GLASS CHICKEN BUTTER DISH,356.99,209,25,6
2009-12-01,72487,ROSES WHITE ROUND CANDLE,355.05,827,14,13
2009-12-01,21812,GARLAND WITH HEARTS AND BELLS,354.39000000000004,65,15,10
2009-12-01,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,354.24,276,25,19
2009-12-01,71053,WHITE METAL LANTERN,354.21,85,26,14
2009-12-01,47568,ENGLISH ROSE DESIGN PEG BAG,354.0,156,43,25
2009-12-01,11001,ASSTD DESIGN RACING CAR PEN,353.56,202,19,13
2009-12-01,21126,SET OF 6 GIRLS CELEBRATION CANDLES,352.70000000000005,682,17,16
2009-12-01,21890,S/6 WOODEN SKITTLES IN COTTON BAG,352.16,89,40,18
2009-12-01,85222,ASSORTED COLOUR SILK COSMETIC PURSE,351.40000000000003,332,16,13
2009-12-01,85061W,WHITE JEWELLED HEART DECORATION,350.79999999999995,447,24,12
2009-12-01,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,350.18,202,27,8
2009-12-01,85162C,WHITE RETRODISC LAMPSHADE,350.12,170,5,4
2009-12-01,85136C,RED SHARK HELICOPTER,348.15,43,19,13
2009-12-01,21837,CROSS STITCH ALPHABET CUSHION COVER,347.67,54,21,15
2009-12-01,85227,SET/6 3D KIT CARDS FOR KIDS,347.4,439,35,18
2009-12-01,21134,VICTORIAN METAL POSTCARD CHRISTMAS,346.14,195,18,16
2009-12-01,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,345.87,24,21,17
2009-12-01,21659,GLASS CAKE STAND,345.81,19,11,6
2009-12-01,22320,BIRDS MOBILE VINTAGE DESIGN,345.36,60,7,5
2009-12-01,21185,HOME SWEET HOME BLACKBOARD,344.4,49,18,13
2009-12-01,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,342.75,118,22,15
2009-12-01,20707,CRAZY DAISY HEART DECORATION,341.98,806,8,6
2009-12-01,21282,NATURAL BARK CANDLE LARGE,341.95,83,11,8
2009-12-01,21642,ASSORTED TUTTI FRUTTI PEN,340.0,335,36,15
2009-12-01,85199S,SMALL HANGING IVORY/RED WOOD BIRD,339.73999999999995,814,24,9
2009-12-01,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,338.84,460,25,18
2009-12-01,84270,ASSTD DESIGN BUBBLE GUM RING,338.5,1570,46,32
2009-12-01,85231B,CINAMMON SET OF 9 T-LIGHTS,338.3,362,62,39
2009-12-01,21992,VINTAGE PAISLEY STATIONERY SET,338.05,220,16,10
2009-12-01,84670,JAPANESE CROCHETED ANIMAL,337.92,848,23,17
2009-12-01,85132B,CHARLIE AND LOLA TABLE TINS,336.5,70,12,12
2009-12-01,21243,PINK SPOTTY PLATE,335.89,199,18,13
2009-12-01,72023F,RED ORGANIC CANDLE IN GLASS,334.35,375,8,6
2009-12-01,21260,FIRST AID TIN,333.53,101,22,16
2009-12-01,21172,PARTY METAL SIGN,333.04999999999995,212,35,25
2009-12-01,21869,POTTING SHED COFFEE MUG,332.88,292,29,13
2009-12-01,21396,RED SPOTTY EGG CUP,332.6,258,19,10
2009-12-01,22299,PIG KEYRING WITH LIGHT & SOUND,332.15999999999997,252,23,13
2009-12-01,21990,MODERN FLORAL STATIONERY SET,332.07,201,20,12
2009-12-01,46000M,POLYESTER FILLER PAD 45x45cm,330.15,213,24,22
2009-12-01,84006,MAGIC TREE -PAPER FLOWERS,329.8,334,34,12
2009-12-01,84568,GIRLS ALPHABET IRON ON PATCHES,329.64,1356,20,4
2009-12-01,21280,VINTAGE KITCHEN PRINT VEGETABLES,329.09,351,8,6
2009-12-01,21709,FOLDING UMBRELLA CHOC/WHITE SPOT,329.03,137,11,8
2009-12-01,84990,60 GOLD AND SILVER FAIRY CAKE CASES,329.0,617,34,24
2009-12-01,20676,RED SPOTTY BOWL,328.41,249,39,29
2009-12-01,84988,SET OF 72 PINK HEART PAPER DOILIES,327.46,205,25,15
2009-12-01,82615,PINK MARSHMALLOW SCARF KNITTING KIT,326.93,110,27,19
2009-12-01,22070,SMALL RETRO SPOT MUG IN BOX RED,326.81,85,26,22
2009-12-01,84519B,CARROT CHARLIE+LOLA COASTER SET,325.82,125,16,11
2009-12-01,22059,CERAMIC STRWBERRY DESIGN MUG,325.7,212,24,14
2009-12-01,22272,FELTCRAFT DOLL MARIA,325.48,103,34,28
2009-12-01,20996,JAZZ HEARTS ADDRESS BOOK,325.46000000000004,1525,14,11
2009-12-01,85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,325.34999999999997,158,30,14
2009-12-01,21010,ETCHED GLASS BIRD TREE DECORATION,324.67,227,28,16
2009-12-01,17165B,ASS COL LARGE SAND GECKO P'WEIGHT,324.6,364,6,6
2009-12-01,85044,RED REINDEER STRING OF 20 LIGHTS,323.99,51,16,6
2009-12-01,21283,NATURAL BARK CANDLE SMALL,323.96000000000004,104,13,6
2009-12-01,21122,SET/10 PINK SPOTTY PARTY CANDLES,322.78,254,28,25
2009-12-01,21500,PINK SPOTS WRAP,322.5,825,20,18
2009-12-01,21670,BLUE SPOT CERAMIC DRAWER KNOB,322.08,244,23,17
2009-12-01,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,320.26,30,18,16
2009-12-01,21904,HOUSE WRECKING METAL SIGN,319.9,337,14,13
2009-12-01,20764,ABSTRACT CIRCLES SKETCHBOOK,319.18,164,19,13
2009-12-01,22343,PARTY PIZZA DISH RED WHITE SPOT,318.74999999999994,359,13,5
2009-12-01,21729,SMALL MARAKESH METAL LANTERN,317.55,97,24,17
2009-12-01,85162A,SILVER RETRODISC LAMPSHADE,315.21999999999997,148,6,5
2009-12-01,79160,HEART SHAPE WIRELESS DOORBELL,315.21000000000004,114,37,9
2009-12-01,72815,3 WICK CHRISTMAS BRIAR CANDLE,314.7,80,21,15
2009-12-01,22177,5 HOOK BLACKBOARD ORGANISER,313.84999999999997,28,14,10
2009-12-01,20768,GREEN FERN JOURNAL,313.65,267,14,14
2009-12-01,21380,WOODEN HAPPY BIRTHDAY GARLAND,312.98,104,18,17
2009-12-01,21110,LARGE CAKE TOWEL PINK SPOTS,312.71999999999997,40,20,13
2009-12-01,84950,ASSORTED COLOUR T-LIGHT HOLDER,312.68,386,15,13
2009-12-01,22142,CHRISTMAS CRAFT WHITE FAIRY,312.03,207,32,25
2009-12-01,20977,36 PENCILS TUBE WOODLAND,310.65,201,46,26
2009-12-01,37495,FAIRY CAKE BIRTHDAY CANDLE SET,310.02,73,21,14
2009-12-01,37492C,GREEN BLUE FLOWER PIGGY BANK,309.75,175,7,5
2009-12-01,21841,BABY MOUSE RED GINGHAM DRESS,309.4,76,16,14
2009-12-01,21667,GLASS CAKE COVER AND PLATE,309.3,13,8,5
2009-12-01,84975,HEART SHAPED MIRROR,309.04,190,21,18
2009-12-01,21610,SET 12 PEAR BOTANICAL T-LIGHTS,308.39,110,15,12
2009-12-01,84968B,S/16 VINTAGE IVORY CUTLERY,308.15999999999997,20,11,7
2009-12-01,20871,OPULENT VELVET SET/3 CANDLES,307.3,158,33,16
2009-12-01,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,306.68,158,18,16
2009-12-01,47580,TEA TIME DES TEA COSY,306.56,112,34,19
2009-12-01,20963,APPLE BATH SPONGE,306.2,208,39,18
2009-12-01,82599,FANNY'S REST STOPMETAL SIGN,306.0,130,25,13
2009-12-01,21553,CERAMIC BIRDHOUSE FINCH BLUE LARGE,305.85,36,22,10
2009-12-01,21244,BLUE SPOTTY PLATE,304.97,191,15,13
2009-12-01,22071,SMALL RETRO SPOT MUG IN BOX WHITE,304.31,79,24,22
2009-12-01,21333,CLASSIC WHITE FRAME,304.13000000000005,101,24,19
2009-12-01,37492D,PURPLE GREEN FLOWER PIGGY BANK,303.9,166,10,7
2009-12-01,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,303.42,84,35,21
2009-12-01,21627,ELEPHANT CARNIVAL POUFFE,303.24,12,10,3
2009-12-01,21809,CHRISTMAS HANGING TREE WITH BELL,303.13,233,24,15
2009-12-01,72800F,4 IVORY DINNER CANDLES GOLD FLOCK,302.68,182,24,20
2009-12-01,21551,CERAMIC BIRDHOUSE BUTTERFLY LARGE,301.90000000000003,46,16,11
2009-12-01,21341,KASBAH LANTERN WITH GLASS,299.99,53,18,8
2009-12-01,85221,ASSORTED COLOUR SILK COIN PURSE,299.0,568,15,11
2009-12-01,84748,FOLK FELT HANGING MULTICOL GARLAND,298.20000000000005,100,2,2
2009-12-01,22118,JOY WOODEN BLOCK LETTERS,297.76,50,23,17
2009-12-01,84580,MOUSE TOY WITH PINK T-SHIRT,297.3,74,35,14
2009-12-01,21339,MARAKESH LANTERN LARGE,297.15,17,3,3
2009-12-01,21094,SET/6 RED SPOTTY PAPER PLATES,297.13,392,21,15
2009-12-01,21528,DAIRY MAID TRADITIONAL TEAPOT,295.64,44,12,8
2009-12-01,37492B,BLUE YELLOW FLOWER PIGGY BANK,294.81999999999994,163,9,5
2009-12-01,85226A,WHITE/BLUE PULL BACK RACING CAR,294.8,616,24,12
2009-12-01,72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,293.52,316,17,9
2009-12-01,22341,LOVE GARLAND PAINTED ZINC,293.21999999999997,168,20,11
2009-12-01,20765,CHRYSANTHEMUM SKETCHBOOK,293.15,181,10,9
2009-12-01,72814,SET/3 CHRISTMAS BRIAR CANDLES,292.78,77,20,15
2009-12-01,21192,WHITE BELL HONEYCOMB PAPER,292.77000000000004,103,27,6
2009-12-01,20984,12 PENCILS TALL TUBE POSY,291.68,1422,18,15
2009-12-01,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,291.33,213,19,12
2009-12-01,84948,SILVER HANGING T-LIGHT HOLDER DOME,290.78999999999996,173,17,15
2009-12-01,22172,METAL SHELF WITH RAIL,290.4,30,18,13
2009-12-01,21804,WHITE CHRISTMAS GARLAND STARS TREES,289.59000000000003,74,10,7
2009-12-01,20993,JAZZ HEARTS MEMO PAD,289.13,1416,11,8
2009-12-01,37461,FUNKY MONKEY MUG,289.03999999999996,316,16,7
2009-12-01,20987,GEISHA GIRL CHOPSTICKS SET/5,288.35,131,22,11
2009-12-01,22354,RETRO SPOT PADDED SEAT CUSHION,288.05,81,8,7
2009-12-01,21704,BAG 250g SWIRLY MARBLES,285.58,322,32,14
2009-12-01,21252,SET OF MEADOW FLOWER STICKERS,284.96000000000004,122,17,10
2009-12-01,35979,SIX STRING SCANDINAVIAN HEART DECS,284.46000000000004,87,22,16
2009-12-01,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,284.44,124,27,19
2009-12-01,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,282.4,344,38,30
2009-12-01,84510B,SET OF 4 FAIRY CAKES COASTERS,282.24,192,38,19
2009-12-01,21826,EIGHT PIECE DINOSAUR SET,282.16,212,30,21
2009-12-01,21739,COSY SLIPPER SHOES SMALL GREEN,281.51000000000005,86,22,13
2009-12-01,75049L,LARGE CIRCULAR MIRROR MOBILE,281.4,240,16,11
2009-12-01,22190,LOCAL CAFE MUG,280.3,101,26,9
