order_id,order_date,month_start,customer_id,country,order_revenue_gbp,units_sold,distinct_products,line_count,is_identified_customer
490137,2009-12-03,2009-12-01,14713,United Kingdom,160.69,104,21,21,True
490138,2009-12-03,2009-12-01,16722,United Kingdom,339.78,198,14,14,True
490139,2009-12-03,2009-12-01,12577,France,210.55,79,13,13,True
490140,2009-12-03,2009-12-01,12872,United Kingdom,407.22,227,42,43,True
490141,2009-12-04,2009-12-01,15755,United Kingdom,308.75,158,18,18,True
490142,2009-12-04,2009-12-01,14258,United Kingdom,1261.0,356,14,14,True
490143,2009-12-04,2009-12-01,14286,United Kingdom,1610.52,1687,76,76,True
490144,2009-12-04,2009-12-01,13154,United Kingdom,337.1,152,18,18,True
490145,2009-12-04,2009-12-01,14564,Channel Islands,989.18,439,39,39,True
490147,2009-12-04,2009-12-01,13408,United Kingdom,510.64,472,8,8,True
490149,2009-12-04,2009-12-01,,United Kingdom,6529.11,1214,557,559,False
490151,2009-12-04,2009-12-01,16645,United Kingdom,160.39,117,14,14,True
490152,2009-12-04,2009-12-01,12714,France,682.65,238,29,29,True
490154,2009-12-04,2009-12-01,16335,United Kingdom,288.79,110,46,48,True
490156,2009-12-04,2009-12-01,13093,United Kingdom,455.36,262,6,6,True
490157,2009-12-04,2009-12-01,16736,United Kingdom,138.0,40,1,1,True
490158,2009-12-04,2009-12-01,12759,Netherlands,508.26,281,22,22,True
490159,2009-12-04,2009-12-01,13666,United Kingdom,19.5,2,2,2,True
490160,2009-12-04,2009-12-01,13777,United Kingdom,244.8,96,1,1,True
490161,2009-12-04,2009-12-01,17160,United Kingdom,825.94,653,59,59,True
490162,2009-12-04,2009-12-01,13946,United Kingdom,280.2,206,26,26,True
490163,2009-12-04,2009-12-01,14723,United Kingdom,141.63,115,17,17,True
490164,2009-12-04,2009-12-01,14961,United Kingdom,1058.4,632,41,41,True
490166,2009-12-04,2009-12-01,14735,United Kingdom,371.85,175,12,12,True
490167,2009-12-04,2009-12-01,18061,United Kingdom,312.21,241,8,8,True
490171,2009-12-04,2009-12-01,15581,United Kingdom,29.28,32,5,5,True
490177,2009-12-04,2009-12-01,,United Kingdom,18.0,4,2,2,False
490186,2009-12-04,2009-12-01,,United Kingdom,3.75,1,1,1,False
490192,2009-12-04,2009-12-01,,United Kingdom,8.95,1,1,1,False
490202,2009-12-04,2009-12-01,15078,United Kingdom,410.0,188,20,20,True
490209,2009-12-04,2009-12-01,17389,United Kingdom,908.04,484,5,5,True
490212,2009-12-04,2009-12-01,16883,United Kingdom,108.95,41,12,12,True
490214,2009-12-04,2009-12-01,13175,United Kingdom,319.15,201,20,20,True
490218,2009-12-04,2009-12-01,17076,United Kingdom,67.67999999999999,48,3,3,True
490219,2009-12-04,2009-12-01,13948,United Kingdom,155.65,63,7,7,True
490229,2009-12-04,2009-12-01,18223,United Kingdom,1185.16,713,34,34,True
490247,2009-12-04,2009-12-01,16192,United Kingdom,351.3,208,11,11,True
490258,2009-12-04,2009-12-01,15999,United Kingdom,20.4,24,1,1,True
490266,2009-12-04,2009-12-01,15109,United Kingdom,231.2,50,8,8,True
490272,2009-12-04,2009-12-01,14680,United Kingdom,519.89,272,56,58,True
490277,2009-12-04,2009-12-01,18092,United Kingdom,1077.6,600,10,10,True
490279,2009-12-04,2009-12-01,16891,United Kingdom,297.68,154,71,73,True
490281,2009-12-04,2009-12-01,13481,United Kingdom,311.2,148,16,16,True
490282,2009-12-04,2009-12-01,13807,United Kingdom,107.95,43,7,7,True
490284,2009-12-04,2009-12-01,14979,United Kingdom,429.66,209,42,49,True
490285,2009-12-04,2009-12-01,16656,United Kingdom,373.74,210,7,7,True
490286,2009-12-04,2009-12-01,14527,United Kingdom,762.1,147,53,53,True
490287,2009-12-04,2009-12-01,16746,United Kingdom,367.1,218,14,14,True
490288,2009-12-04,2009-12-01,17157,United Kingdom,332.16,112,3,3,True
490289,2009-12-04,2009-12-01,15309,United Kingdom,273.75,143,20,20,True
490290,2009-12-04,2009-12-01,16325,United Kingdom,164.03,85,10,10,True
490291,2009-12-04,2009-12-01,16541,United Kingdom,424.03,173,38,38,True
490292,2009-12-04,2009-12-01,16723,United Kingdom,426.43,150,50,58,True
490293,2009-12-04,2009-12-01,16699,United Kingdom,137.4,130,14,14,True
490294,2009-12-04,2009-12-01,16710,United Kingdom,378.96,298,61,61,True
490295,2009-12-04,2009-12-01,12510,Spain,435.88,504,17,17,True
490297,2009-12-04,2009-12-01,13162,United Kingdom,694.2,328,14,14,True
490298,2009-12-04,2009-12-01,15382,United Kingdom,1523.2,954,40,40,True
490299,2009-12-04,2009-12-01,13680,United Kingdom,618.2700000000001,192,43,43,True
490300,2009-12-04,2009-12-01,12970,United Kingdom,237.99,172,70,80,True
490301,2009-12-04,2009-12-01,15311,United Kingdom,345.27,93,9,9,True
490302,2009-12-04,2009-12-01,17841,United Kingdom,300.32,126,65,68,True
490303,2009-12-04,2009-12-01,17935,United Kingdom,106.25,55,7,7,True
490304,2009-12-04,2009-12-01,17593,United Kingdom,843.01,339,46,46,True
490305,2009-12-04,2009-12-01,17243,United Kingdom,726.57,289,31,33,True
490308,2009-12-04,2009-12-01,12835,United Kingdom,194.53,85,16,16,True
490310,2009-12-04,2009-12-01,17151,United Kingdom,231.90000000000003,42,4,4,True
490311,2009-12-04,2009-12-01,16451,United Kingdom,307.65000000000003,201,22,22,True
490312,2009-12-04,2009-12-01,17961,United Kingdom,326.13,352,61,61,True
490313,2009-12-04,2009-12-01,17127,United Kingdom,137.95,49,6,6,True
490320,2009-12-04,2009-12-01,13694,United Kingdom,867.89,1327,9,9,True
490323,2009-12-04,2009-12-01,14087,United Kingdom,235.44,200,64,64,True
490324,2009-12-04,2009-12-01,13694,United Kingdom,672.0,320,2,2,True
490326,2009-12-04,2009-12-01,13733,United Kingdom,149.10000000000002,62,10,10,True
490327,2009-12-04,2009-12-01,13694,United Kingdom,990.0,600,2,2,True
490331,2009-12-04,2009-12-01,18181,United Kingdom,298.99,115,58,59,True
490340,2009-12-04,2009-12-01,13174,United Kingdom,630.39,363,47,47,True
490341,2009-12-04,2009-12-01,13329,United Kingdom,334.65,270,19,19,True
490342,2009-12-04,2009-12-01,17421,United Kingdom,130.8,96,4,4,True
490344,2009-12-04,2009-12-01,,United Kingdom,18.0,1,1,1,False
490345,2009-12-04,2009-12-01,,United Kingdom,6.7,4,3,3,False
490346,2009-12-04,2009-12-01,16351,United Kingdom,216.6,156,16,16,True
490347,2009-12-04,2009-12-01,15684,United Kingdom,109.4,68,8,8,True
490349,2009-12-04,2009-12-01,17884,United Kingdom,32.25,9,3,3,True
490351,2009-12-04,2009-12-01,,United Kingdom,24.15,5,4,4,False
490352,2009-12-04,2009-12-01,,United Kingdom,11.8,4,4,4,False
490353,2009-12-04,2009-12-01,15514,United Kingdom,494.63,378,36,37,True
490355,2009-12-04,2009-12-01,13093,United Kingdom,538.1099999999999,287,4,4,True
490356,2009-12-04,2009-12-01,17884,United Kingdom,117.13,103,9,9,True
490359,2009-12-04,2009-12-01,18225,United Kingdom,59.5,10,1,1,True
490360,2009-12-04,2009-12-01,13679,United Kingdom,126.8,34,21,21,True
490361,2009-12-04,2009-12-01,,United Kingdom,48.05,22,14,14,False
490362,2009-12-04,2009-12-01,12748,United Kingdom,205.35,199,32,33,True
490363,2009-12-05,2009-12-01,13199,United Kingdom,138.24,192,1,1,True
490364,2009-12-05,2009-12-01,13487,United Kingdom,103.95,25,6,6,True
490365,2009-12-05,2009-12-01,17018,United Kingdom,351.6,120,5,5,True
490366,2009-12-05,2009-12-01,18071,United Kingdom,227.25,147,14,14,True
490367,2009-12-05,2009-12-01,16593,United Kingdom,79.6,8,2,2,True
490368,2009-12-05,2009-12-01,14238,United Kingdom,159.1,18,2,2,True
490369,2009-12-05,2009-12-01,15223,United Kingdom,230.2,44,4,4,True
490370,2009-12-05,2009-12-01,17593,United Kingdom,452.95,177,26,26,True
490371,2009-12-05,2009-12-01,13021,United Kingdom,233.71,185,14,14,True
490372,2009-12-05,2009-12-01,17115,United Kingdom,434.15,95,15,15,True
490373,2009-12-05,2009-12-01,17850,United Kingdom,502.54,146,18,18,True
490374,2009-12-05,2009-12-01,14239,United Kingdom,136.75,65,9,9,True
490375,2009-12-05,2009-12-01,13999,United Kingdom,350.55,185,20,20,True
490376,2009-12-05,2009-12-01,13958,United Kingdom,796.5500000000001,389,24,24,True
490377,2009-12-05,2009-12-01,13958,United Kingdom,15.0,12,1,1,True
490378,2009-12-05,2009-12-01,13641,United Kingdom,224.1,134,15,15,True
490380,2009-12-05,2009-12-01,17850,United Kingdom,478.74,142,18,18,True
490381,2009-12-05,2009-12-01,15420,United Kingdom,97.11,141,7,7,True
490382,2009-12-05,2009-12-01,12359,Cyprus,760.69,397,32,32,True
490383,2009-12-05,2009-12-01,12820,United Kingdom,148.3,50,4,4,True
490385,2009-12-05,2009-12-01,16410,United Kingdom,130.32,348,5,5,True
490386,2009-12-05,2009-12-01,15240,United Kingdom,549.77,473,33,33,True
490387,2009-12-05,2009-12-01,17850,United Kingdom,450.84,130,18,18,True
490388,2009-12-05,2009-12-01,16158,United Kingdom,146.62,84,9,9,True
490389,2009-12-05,2009-12-01,15484,United Kingdom,689.5,611,33,33,True
490390,2009-12-05,2009-12-01,14709,United Kingdom,256.2,104,8,8,True
490391,2009-12-05,2009-12-01,15057,United Kingdom,304.1,100,11,11,True
490392,2009-12-05,2009-12-01,14867,United Kingdom,203.32,56,9,9,True
490393,2009-12-05,2009-12-01,17642,United Kingdom,281.02,281,19,19,True
490394,2009-12-05,2009-12-01,17850,United Kingdom,870.2800000000001,260,18,18,True
490395,2009-12-06,2009-12-01,13813,Germany,283.15,167,13,13,True
490396,2009-12-06,2009-12-01,13589,United Kingdom,269.15,77,15,15,True
490397,2009-12-06,2009-12-01,12417,Belgium,309.1,142,18,18,True
490398,2009-12-06,2009-12-01,17920,United Kingdom,567.71,236,29,29,True
490399,2009-12-06,2009-12-01,12975,United Kingdom,441.63,115,23,23,True
490400,2009-12-06,2009-12-01,16104,United Kingdom,689.9,183,49,49,True
490401,2009-12-06,2009-12-01,17150,United Kingdom,139.25,49,13,13,True
490403,2009-12-06,2009-12-01,17920,United Kingdom,291.09,135,69,80,True
490404,2009-12-06,2009-12-01,16277,United Kingdom,188.69,33,23,23,True
490405,2009-12-06,2009-12-01,17244,United Kingdom,260.65,57,21,21,True
490408,2009-12-06,2009-12-01,17850,United Kingdom,413.44,128,15,15,True
490430,2009-12-06,2009-12-01,15260,United Kingdom,253.55,83,13,13,True
490458,2009-12-06,2009-12-01,12583,France,817.4399999999999,388,23,23,True
490459,2009-12-06,2009-12-01,15555,United Kingdom,947.39,414,51,53,True
490461,2009-12-06,2009-12-01,13736,United Kingdom,710.84,380,114,115,True
490463,2009-12-06,2009-12-01,14133,United Kingdom,305.5,50,8,8,True
490464,2009-12-06,2009-12-01,15571,United Kingdom,118.26,43,16,16,True
490465,2009-12-06,2009-12-01,13448,United Kingdom,918.35,466,66,67,True
490466,2009-12-06,2009-12-01,17085,United Kingdom,183.6,79,21,24,True
490467,2009-12-06,2009-12-01,15059,United Kingdom,280.94,169,44,44,True
490468,2009-12-06,2009-12-01,14468,United Kingdom,204.24,164,12,12,True
490470,2009-12-06,2009-12-01,16395,United Kingdom,242.96,166,48,49,True
490471,2009-12-06,2009-12-01,15878,United Kingdom,212.13,71,29,29,True
490472,2009-12-06,2009-12-01,16485,United Kingdom,619.24,340,29,30,True
490473,2009-12-06,2009-12-01,15860,United Kingdom,204.65,185,25,25,True
490474,2009-12-06,2009-12-01,13373,United Kingdom,748.42,336,35,35,True
490476,2009-12-06,2009-12-01,14608,United Kingdom,211.62,98,3,3,True
490477,2009-12-06,2009-12-01,17850,United Kingdom,533.14,158,18,18,True
490478,2009-12-06,2009-12-01,14896,United Kingdom,298.25,128,41,41,True
490479,2009-12-06,2009-12-01,16779,United Kingdom,1450.2,778,35,35,True
490481,2009-12-06,2009-12-01,16964,United Kingdom,21.25,5,2,2,True
490482,2009-12-06,2009-12-01,15983,United Kingdom,289.3,147,25,27,True
490483,2009-12-06,2009-12-01,13782,United Kingdom,132.4,28,10,10,True
490484,2009-12-06,2009-12-01,16964,United Kingdom,186.6,44,4,4,True
490485,2009-12-06,2009-12-01,14454,United Kingdom,125.94,63,17,17,True
490486,2009-12-06,2009-12-01,16779,United Kingdom,90.0,72,1,1,True
490487,2009-12-06,2009-12-01,14717,United Kingdom,81.3,32,11,11,True
490488,2009-12-06,2009-12-01,16718,United Kingdom,647.82,503,32,33,True
490489,2009-12-06,2009-12-01,15751,United Kingdom,266.19,87,24,24,True
490490,2009-12-06,2009-12-01,14546,United Kingdom,546.48,312,85,85,True
490491,2009-12-06,2009-12-01,17848,United Kingdom,175.20000000000002,85,6,6,True
490493,2009-12-06,2009-12-01,15751,United Kingdom,12.75,3,1,1,True
490494,2009-12-06,2009-12-01,17561,United Kingdom,189.7,80,51,52,True
490496,2009-12-06,2009-12-01,15547,United Kingdom,666.61,335,50,51,True
490499,2009-12-06,2009-12-01,17406,United Kingdom,406.7000000000001,356,21,21,True
490500,2009-12-06,2009-12-01,14479,United Kingdom,355.13,188,30,33,True
490501,2009-12-06,2009-12-01,16710,United Kingdom,283.14,422,31,31,True
490502,2009-12-06,2009-12-01,17969,United Kingdom,101.4,26,19,19,True
490503,2009-12-06,2009-12-01,14548,United Kingdom,498.02,207,37,38,True
490504,2009-12-06,2009-12-01,15311,United Kingdom,385.97,94,24,24,True
490505,2009-12-06,2009-12-01,14548,United Kingdom,98.16,34,15,16,True
490506,2009-12-06,2009-12-01,17916,United Kingdom,25.46,47,11,11,True
490508,2009-12-06,2009-12-01,17850,United Kingdom,450.84,130,18,18,True
490511,2009-12-06,2009-12-01,13319,United Kingdom,626.6,208,18,18,True
490512,2009-12-06,2009-12-01,14606,United Kingdom,235.13,85,49,51,True
490514,2009-12-06,2009-12-01,16773,United Kingdom,137.75,47,23,24,True
490515,2009-12-06,2009-12-01,15479,United Kingdom,147.4,38,9,9,True
490516,2009-12-06,2009-12-01,17850,United Kingdom,504.54,146,18,18,True
490517,2009-12-06,2009-12-01,,United Kingdom,21.95,24,6,6,False
490518,2009-12-06,2009-12-01,15822,United Kingdom,474.32,290,15,16,True
490519,2009-12-06,2009-12-01,13890,United Kingdom,213.65,89,13,13,True
490521,2009-12-06,2009-12-01,13211,United Kingdom,235.84,102,15,15,True
490522,2009-12-06,2009-12-01,15641,United Kingdom,150.4,56,8,8,True
490523,2009-12-06,2009-12-01,,United Kingdom,10.97,7,5,5,False
490524,2009-12-06,2009-12-01,14123,United Kingdom,436.18,234,24,24,True
490525,2009-12-06,2009-12-01,13019,United Kingdom,255.00000000000003,92,11,11,True
490526,2009-12-06,2009-12-01,17858,United Kingdom,533.97,315,28,28,True
490527,2009-12-06,2009-12-01,14940,United Kingdom,182.01,105,10,10,True
490528,2009-12-06,2009-12-01,16686,United Kingdom,115.05,49,24,24,True
490529,2009-12-06,2009-12-01,16686,United Kingdom,48.89,28,14,14,True
490530,2009-12-06,2009-12-01,15691,United Kingdom,161.8,56,5,5,True
490531,2009-12-06,2009-12-01,16436,United Kingdom,166.95,95,15,15,True
490533,2009-12-06,2009-12-01,17610,United Kingdom,368.15,229,41,43,True
490534,2009-12-06,2009-12-01,17530,United Kingdom,245.63,120,39,42,True
490535,2009-12-07,2009-12-01,17850,United Kingdom,560.58,182,18,18,True
490536,2009-12-07,2009-12-01,13491,United Kingdom,221.9,78,10,10,True
490537,2009-12-07,2009-12-01,14003,United Kingdom,209.41,149,16,16,True
490538,2009-12-07,2009-12-01,17850,United Kingdom,504.54,146,18,18,True
490539,2009-12-07,2009-12-01,12839,United Kingdom,346.0,188,13,13,True
490541,2009-12-07,2009-12-01,,EIRE,294.79999999999995,97,2,2,False
490542,2009-12-07,2009-12-01,14911,EIRE,716.35,120,20,20,True
490545,2009-12-07,2009-12-01,17557,United Kingdom,34.0,4,1,1,True
490547,2009-12-07,2009-12-01,14738,United Kingdom,311.2,88,12,12,True
490548,2009-12-07,2009-12-01,17850,United Kingdom,504.54,146,18,18,True
490557,2009-12-07,2009-12-01,16124,United Kingdom,463.0,318,21,21,True
490561,2009-12-07,2009-12-01,15260,United Kingdom,41.3,14,1,1,True
490563,2009-12-07,2009-12-01,12471,Germany,808.12,372,28,28,True
490564,2009-12-07,2009-12-01,12471,Germany,367.9,132,11,11,True
490566,2009-12-07,2009-12-01,,United Kingdom,14.3,6,3,3,False
490569,2009-12-07,2009-12-01,17739,United Kingdom,411.2000000000001,122,9,9,True
490577,2009-12-07,2009-12-01,16556,United Kingdom,187.19,112,14,14,True
490603,2009-12-07,2009-12-01,14695,United Kingdom,274.54,145,34,35,True
490604,2009-12-07,2009-12-01,14828,United Kingdom,682.4,612,8,8,True
490605,2009-12-07,2009-12-01,15115,United Kingdom,191.74,88,14,14,True
490606,2009-12-07,2009-12-01,17850,United Kingdom,426.0,98,15,15,True
490607,2009-12-07,2009-12-01,13693,United Kingdom,173.54999999999998,71,10,10,True
490608,2009-12-07,2009-12-01,14955,United Kingdom,163.77,74,30,31,True
490609,2009-12-07,2009-12-01,14037,United Kingdom,218.33,166,46,46,True
490610,2009-12-07,2009-12-01,18077,United Kingdom,211.62,150,15,15,True
490611,2009-12-07,2009-12-01,13905,United Kingdom,312.65,135,12,12,True
490612,2009-12-07,2009-12-01,17508,Greece,610.95,441,41,41,True
490613,2009-12-07,2009-12-01,16768,United Kingdom,224.98,96,17,17,True
490616,2009-12-07,2009-12-01,13984,United Kingdom,214.8,128,6,6,True
490618,2009-12-07,2009-12-01,13984,United Kingdom,44.7,22,2,2,True
490625,2009-12-07,2009-12-01,14543,United Kingdom,339.8,84,5,6,True
490636,2009-12-07,2009-12-01,13564,United Kingdom,425.09,164,42,44,True
490637,2009-12-07,2009-12-01,13495,United Kingdom,452.16,236,11,11,True
490638,2009-12-07,2009-12-01,13190,United Kingdom,147.1,58,4,4,True
490640,2009-12-07,2009-12-01,14408,United Kingdom,321.00000000000006,156,8,8,True
490641,2009-12-07,2009-12-01,17707,United Kingdom,51.0,60,2,2,True
490642,2009-12-07,2009-12-01,15358,United Kingdom,446.4,315,24,24,True
490653,2009-12-07,2009-12-01,17044,United Kingdom,990.48,396,11,11,True
490657,2009-12-07,2009-12-01,14471,United Kingdom,208.83,119,27,27,True
490659,2009-12-07,2009-12-01,17850,United Kingdom,380.84,112,16,16,True
490665,2009-12-07,2009-12-01,17436,United Kingdom,76.5,30,3,3,True
490667,2009-12-07,2009-12-01,13234,United Kingdom,228.4,118,45,48,True
490668,2009-12-07,2009-12-01,16525,United Kingdom,312.33000000000004,199,6,6,True
490669,2009-12-07,2009-12-01,15716,United Kingdom,214.17,68,27,30,True
490670,2009-12-07,2009-12-01,14574,United Kingdom,143.70000000000002,63,11,11,True
490671,2009-12-07,2009-12-01,16684,United Kingdom,488.16,144,1,1,True
490672,2009-12-07,2009-12-01,16684,United Kingdom,660.96,504,2,2,True
490673,2009-12-07,2009-12-01,14540,United Kingdom,156.5,62,7,7,True
490674,2009-12-07,2009-12-01,14307,United Kingdom,242.1,106,14,14,True
490675,2009-12-07,2009-12-01,14695,United Kingdom,637.14,206,15,15,True
490676,2009-12-07,2009-12-01,17850,United Kingdom,451.44,122,17,17,True
490677,2009-12-07,2009-12-01,18219,United Kingdom,151.72,100,10,10,True
490678,2009-12-07,2009-12-01,12747,United Kingdom,380.65,93,12,12,True
490679,2009-12-07,2009-12-01,18162,United Kingdom,371.51,332,45,46,True
490680,2009-12-07,2009-12-01,17441,United Kingdom,293.35,245,21,21,True
490681,2009-12-07,2009-12-01,17988,United Kingdom,164.75,65,44,44,True
490682,2009-12-07,2009-12-01,12600,Germany,285.9,68,5,5,True
490683,2009-12-07,2009-12-01,17865,United Kingdom,413.00000000000006,304,15,15,True
490684,2009-12-07,2009-12-01,12523,France,74.56,62,4,4,True
490685,2009-12-07,2009-12-01,13206,United Kingdom,1028.07,996,82,83,True
490686,2009-12-07,2009-12-01,14512,United Kingdom,153.28,106,9,9,True
490687,2009-12-07,2009-12-01,14911,EIRE,924.95,325,40,40,True
490689,2009-12-07,2009-12-01,17865,United Kingdom,307.91,133,18,18,True
490690,2009-12-07,2009-12-01,16353,United Kingdom,207.9,58,3,3,True
490691,2009-12-07,2009-12-01,16353,United Kingdom,306.0,72,1,1,True
490692,2009-12-07,2009-12-01,16018,United Kingdom,195.78,203,20,20,True
490693,2009-12-07,2009-12-01,14670,United Kingdom,190.47,97,56,56,True
490694,2009-12-07,2009-12-01,13089,United Kingdom,1244.3200000000002,408,22,22,True
490695,2009-12-07,2009-12-01,14590,United Kingdom,108.4,40,15,16,True
490697,2009-12-07,2009-12-01,17850,United Kingdom,378.84,112,16,16,True
490698,2009-12-07,2009-12-01,,United Kingdom,4.25,1,1,1,False
490699,2009-12-07,2009-12-01,,United Kingdom,20.58,16,8,8,False
490703,2009-12-07,2009-12-01,13070,United Kingdom,154.2,76,8,8,True
490704,2009-12-07,2009-12-01,17457,United Kingdom,355.38,90,3,3,True
490705,2009-12-07,2009-12-01,12913,United Kingdom,204.0,80,2,2,True
490706,2009-12-07,2009-12-01,17865,United Kingdom,1086.53,330,36,41,True
490707,2009-12-07,2009-12-01,17865,United Kingdom,45.9,70,16,16,True
490708,2009-12-07,2009-12-01,15421,United Kingdom,241.05,95,13,13,True
490709,2009-12-07,2009-12-01,17884,United Kingdom,188.89,112,54,56,True
490710,2009-12-07,2009-12-01,17990,United Kingdom,332.70000000000005,84,5,5,True
490711,2009-12-07,2009-12-01,17841,United Kingdom,448.96,148,73,73,True
490712,2009-12-07,2009-12-01,13148,United Kingdom,331.40000000000003,100,20,20,True
490714,2009-12-07,2009-12-01,17841,United Kingdom,4.95,1,1,1,True
