customer_id,primary_country,first_purchase,last_purchase,orders,customer_revenue_gbp,units,distinct_products,average_order_value_gbp,active_span_days,is_repeat_customer
12603,Germany,2011-11-18 10:42:00,2011-11-18 10:42:00,1,739.1999999999999,63,2,739.1999999999999,0,False
12604,France,2011-03-23 12:06:00,2011-09-21 14:08:00,2,254.18,201,15,127.09,182,True
12605,Germany,2010-09-07 14:21:00,2010-11-28 14:18:00,4,1232.95,929,63,308.2375,82,True
12606,Spain,2010-01-26 16:23:00,2010-01-26 16:23:00,1,21.0,1,1,21.0,0,False
12607,USA,2011-10-10 16:06:00,2011-10-10 16:06:00,1,1579.51,1228,101,1579.51,0,False
12608,United Kingdom,2010-10-31 10:49:00,2010-10-31 10:49:00,1,415.79,323,16,415.79,0,False
12609,Germany,2009-12-20 13:30:00,2011-09-22 16:34:00,9,3435.86,1553,129,381.76222222222225,641,True
12610,Italy,2011-08-05 13:52:00,2011-11-17 09:34:00,5,2099.54,1049,85,419.908,104,True
12611,Italy,2011-10-18 13:12:00,2011-10-18 13:12:00,1,1193.32,846,65,1193.32,0,False
12612,Germany,2011-09-26 15:35:00,2011-09-26 15:35:00,1,704.0400000000001,262,19,704.0400000000001,0,False
12613,Germany,2009-12-14 13:10:00,2011-10-13 14:59:00,10,6817.37,4157,218,681.737,668,True
12614,Germany,2011-03-07 10:22:00,2011-03-07 10:22:00,1,315.6,76,20,315.6,0,False
12615,France,2010-03-18 14:09:00,2011-12-07 15:02:00,8,5740.98,3317,198,717.6225,629,True
12616,France,2010-11-16 11:38:00,2011-09-05 15:17:00,3,1131.1,498,32,377.0333333333333,293,True
12617,France,2011-11-10 14:39:00,2011-11-10 14:39:00,1,352.98,210,39,352.98,0,False
12618,Italy,2011-11-18 11:10:00,2011-11-18 11:10:00,1,177.31,96,11,177.31,0,False
12619,Germany,2010-05-28 12:52:00,2011-11-23 14:52:00,10,3781.38,3518,55,378.13800000000003,544,True
12620,France,2011-05-19 12:10:00,2011-11-25 10:20:00,3,1339.41,1181,89,446.47,190,True
12621,Germany,2010-02-09 12:01:00,2011-12-08 11:25:00,35,24311.2,13706,344,694.6057142857143,667,True
12622,Germany,2011-04-21 16:39:00,2011-04-21 16:39:00,1,180.1,69,11,180.1,0,False
12623,Germany,2010-01-12 11:45:00,2011-03-08 13:50:00,7,3747.84,1971,112,535.4057142857143,420,True
12624,France,2011-06-15 12:34:00,2011-08-25 15:04:00,2,641.13,355,36,320.565,71,True
12625,Germany,2010-04-22 11:33:00,2011-05-12 09:54:00,4,5164.88,3309,144,1291.22,385,True
12626,Germany,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6620.48,3453,232,735.6088888888888,303,True
12627,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,7,4478.53,2752,162,639.79,130,True
12628,Germany,2011-10-06 09:28:00,2011-12-05 13:15:00,3,786.46,448,34,262.15333333333336,60,True
12629,Sweden,2010-10-12 16:40:00,2010-11-19 09:18:00,2,1558.22,722,40,779.11,38,True
12630,Finland,2011-10-27 10:41:00,2011-11-30 10:48:00,2,1270.88,548,60,635.44,34,True
12631,Finland,2010-01-15 14:50:00,2011-10-13 13:53:00,6,3481.57,1607,131,580.2616666666667,636,True
12632,Germany,2010-05-24 09:07:00,2010-07-07 09:39:00,2,804.88,694,32,402.44,44,True
12633,Germany,2010-07-02 11:44:00,2011-10-12 11:40:00,7,5678.16,3238,220,811.1657142857142,467,True
12634,USA,2010-06-09 15:41:00,2010-06-22 10:05:00,2,490.0,337,20,245.0,13,True
12635,Germany,2010-09-09 10:50:00,2011-09-11 11:04:00,4,2930.41,1949,159,732.6025,367,True
12636,USA,2009-12-01 09:55:00,2009-12-01 09:55:00,1,141.0,1,1,141.0,0,False
12637,France,2010-06-14 13:36:00,2011-10-03 13:46:00,12,8283.81,4257,295,690.3175,476,True
12638,Sweden,2010-03-10 10:30:00,2011-11-06 13:11:00,2,921.49,663,47,460.745,606,True
12639,Sweden,2010-03-22 09:05:00,2011-04-15 12:48:00,3,1312.37,631,58,437.45666666666665,389,True
12640,France,2011-09-19 12:01:00,2011-11-16 11:52:00,3,1174.58,311,47,391.52666666666664,58,True
12641,Sweden,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,72,10,185.9,0,False
12642,Germany,2011-08-24 09:23:00,2011-11-14 15:03:00,3,1013.26,552,39,337.75333333333333,82,True
12643,France,2010-04-07 14:16:00,2011-08-03 12:56:00,12,8304.82,4665,14,692.0683333333333,483,True
12644,Germany,2010-01-14 13:02:00,2011-08-02 10:33:00,4,1918.49,1032,106,479.6225,565,True
12645,Germany,2010-02-09 10:49:00,2011-11-06 12:38:00,8,3539.3,2125,111,442.4125,635,True
12646,USA,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.97,897,43,673.485,45,True
12647,Germany,2010-01-13 15:06:00,2011-11-17 12:56:00,36,16955.55,6633,240,470.98749999999995,673,True
12648,Germany,2010-01-07 18:38:00,2011-07-08 11:55:00,4,1112.0,518,38,278.0,547,True
12649,Germany,2010-01-12 17:24:00,2011-08-24 14:41:00,8,2294.65,1959,94,286.83125,589,True
12650,France,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,254,20,314.44,0,False
12651,France,2010-08-31 15:21:00,2011-01-09 12:46:00,4,377.75,265,30,94.4375,131,True
12652,France,2010-10-01 15:16:00,2011-01-12 15:00:00,2,1017.03,536,51,508.515,103,True
12653,Israel,2010-07-01 09:56:00,2011-07-14 10:41:00,3,4160.83,1681,76,1386.9433333333334,378,True
12654,Germany,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,264,31,120.396,285,True
12655,France,2010-10-12 09:17:00,2010-10-12 09:17:00,1,261.35,80,16,261.35,0,False
12656,France,2010-05-26 09:00:00,2011-11-22 13:42:00,8,6407.83,2860,174,800.97875,545,True
12657,France,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,1044,35,410.795,67,True
12658,Germany,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,320,36,686.05,0,False
12659,France,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,105,5,91.68,0,False
12660,France,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,127,13,245.1,0,False
12661,Sweden,2010-09-29 16:46:00,2010-09-29 16:46:00,1,162.0,216,11,162.0,0,False
12662,Germany,2010-04-01 09:50:00,2011-12-09 11:59:00,20,6726.54,3424,163,336.327,617,True
12663,Germany,2010-02-09 14:28:00,2010-03-25 09:40:00,2,239.4,181,9,119.7,44,True
12664,Finland,2009-12-13 10:28:00,2011-12-01 17:07:00,11,6070.04,1495,10,551.8218181818182,718,True
12665,Germany,2010-02-08 15:11:00,2011-01-19 08:34:00,3,313.6,165,13,104.53333333333335,345,True
12666,Israel,2010-11-10 16:40:00,2010-11-10 16:40:00,1,1248.42,370,31,1248.42,0,False
12667,Finland,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,395,33,620.13,0,False
12668,Germany,2010-01-31 15:45:00,2011-11-28 10:56:00,10,11383.03,5049,263,1138.303,666,True
12669,France,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,1115,98,914.6766666666666,106,True
12670,France,2010-02-11 10:13:00,2011-11-29 15:23:00,7,3760.29,1627,71,537.1842857142857,656,True
12671,Germany,2010-04-12 16:30:00,2010-04-12 16:30:00,1,2622.481,1460,45,2622.481,0,False
12672,France,2010-04-23 09:57:00,2011-01-14 09:20:00,2,437.05,138,22,218.525,266,True
12673,Germany,2010-11-03 10:46:00,2011-12-04 13:55:00,3,1230.02,700,68,410.00666666666666,396,True
12674,France,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,1133,52,492.65,169,True
12675,Italy,2010-05-10 16:44:00,2010-06-04 09:49:00,2,957.25,336,111,478.625,25,True
12676,Sweden,2010-08-13 13:29:00,2011-11-15 12:25:00,11,2843.09,1867,67,258.4627272727273,459,True
12677,France,2010-02-11 13:55:00,2010-06-02 14:30:00,2,395.1,176,13,197.55,111,True
12678,France,2010-01-07 16:46:00,2011-10-28 13:04:00,21,34281.18,22372,199,1632.4371428571428,659,True
12679,France,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,554,43,278.255,225,True
12680,France,2011-08-18 15:44:00,2011-12-09 12:50:00,4,880.81,444,33,220.2025,113,True
12681,France,2009-12-13 13:31:00,2011-11-25 11:33:00,45,29834.76,17011,459,662.9946666666666,712,True
12682,France,2009-12-01 09:28:00,2011-12-06 10:00:00,52,22950.22,10522,327,441.35038461538466,735,True
12683,France,2009-12-13 15:01:00,2011-12-05 16:31:00,21,11633.7,7019,236,553.9857142857143,722,True
12684,France,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,1985,61,326.23285714285714,206,True
12685,France,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,1523,117,477.18,65,True
12686,France,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,107,7,89.14,0,False
12687,Sweden,2010-08-16 12:10:00,2010-08-16 12:12:00,2,2138.91,1403,126,1069.455,0,True
12688,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.8099999999995,3028,171,4873.8099999999995,0,False
12689,France,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,628,57,623.805,102,True
12690,France,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,106,16,389.01,0,False
12691,France,2010-10-15 12:00:00,2011-11-11 16:49:00,7,1170.4,445,24,167.20000000000002,392,True
12692,France,2010-03-12 14:02:00,2010-03-12 14:02:00,1,110.95,36,13,110.95,0,False
12693,Germany,2010-07-05 13:56:00,2011-08-04 17:51:00,7,1703.02,536,63,243.28857142857143,395,True
12694,France,2010-10-14 19:39:00,2011-09-30 13:06:00,3,1843.35,1355,69,614.4499999999999,351,True
12695,France,2010-02-12 13:22:00,2011-12-02 13:22:00,7,1407.1200000000001,454,46,201.0171428571429,658,True
12696,Finland,2010-07-19 10:02:00,2010-10-01 10:43:00,2,851.91,564,43,425.955,74,True
12697,Sweden,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.59,508,37,319.19666666666666,141,True
12698,Germany,2010-04-28 15:51:00,2010-04-28 15:51:00,1,339.75,111,16,339.75,0,False
12699,Germany,2010-10-18 12:07:00,2010-10-18 12:07:00,1,638.11,373,41,638.11,0,False
12700,France,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,2967,193,1234.9975,208,True
12701,Germany,2010-03-16 13:23:00,2011-09-21 10:47:00,6,2446.41,1727,118,407.73499999999996,554,True
12702,Germany,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,53,12,219.0,0,False
12703,Germany,2010-01-24 12:05:00,2011-09-29 17:52:00,4,1006.53,595,56,251.6325,613,True
12704,Finland,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,1006,64,292.605,162,True
12705,Germany,2010-06-24 09:51:00,2011-11-24 13:17:00,14,11762.1,7188,320,840.15,518,True
12707,France,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,256,33,603.42,0,False
12708,Germany,2009-12-18 10:25:00,2011-11-10 09:52:00,18,5117.66,2432,130,284.31444444444446,692,True
12709,Germany,2009-12-09 13:49:00,2011-11-24 15:38:00,34,30291.76,13772,189,890.9341176470588,715,True
12710,Germany,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,851,75,383.00666666666666,105,True
12711,Germany,2010-02-01 11:30:00,2010-04-07 11:59:00,2,1339.05,770,56,669.525,65,True
12712,Germany,2009-12-09 10:46:00,2011-11-11 08:19:00,21,6723.03,2205,126,320.14428571428573,702,True
12713,Germany,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,508,38,848.55,0,False
12714,France,2009-12-04 10:00:00,2011-11-30 15:43:00,12,14093.71,8774,436,1174.4758333333332,726,True
12715,Sweden,2011-08-25 15:22:00,2011-08-25 15:22:00,1,343.36,192,20,343.36,0,False
12716,France,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,708,60,526.745,130,True
12717,Greece,2010-04-28 14:34:00,2011-07-11 14:47:00,3,1308.91,600,60,436.30333333333334,439,True
12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,203,19,238.25,0,False
12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,374,34,322.475,60,True
12720,Germany,2010-07-21 09:46:00,2011-12-07 08:03:00,30,7787.28,6018,262,259.57599999999996,504,True
12721,France,2010-08-25 11:07:00,2011-11-08 12:13:00,8,4013.08,2655,183,501.635,440,True
12722,France,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,566,50,249.4075,65,True
12723,France,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.07,434,53,145.014,62,True
12724,France,2010-06-22 14:00:00,2011-12-04 16:02:00,7,2317.52,1379,94,331.07428571428574,530,True
12725,Italy,2010-05-04 13:59:00,2010-12-03 15:45:00,4,2266.76,1142,92,566.69,213,True
12726,France,2010-03-25 16:25:00,2011-11-11 13:35:00,11,4014.6,4618,63,364.96363636363634,596,True
12727,France,2010-02-23 09:54:00,2011-11-29 11:46:00,10,5679.53,2832,132,567.953,644,True
12728,France,2010-11-21 11:34:00,2011-09-29 15:31:00,5,1070.17,543,48,214.03400000000002,312,True
12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,233,26,453.01,0,False
12730,Germany,2010-07-06 12:19:00,2010-07-06 12:19:00,1,829.25,234,47,829.25,0,False
12731,France,2010-03-02 09:23:00,2011-11-16 11:59:00,17,25775.71,11641,137,1516.2182352941177,624,True
12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,111,12,236.26000000000002,0,False
12733,USA,2010-01-19 13:23:00,2011-04-19 16:19:00,4,2424.87,896,117,606.2175,455,True
12734,France,2010-11-12 13:26:00,2010-12-22 12:47:00,3,639.65,265,17,213.21666666666667,40,True
12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,368,38,389.78499999999997,22,True
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,173,4,234.0,0,False
12737,France,2010-07-29 12:27:00,2010-07-29 12:29:00,2,3710.5,2,2,1855.25,0,True
12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,148,11,155.35,0,False
12739,United Arab Emirates,2010-11-10 14:27:00,2011-09-22 13:00:00,4,2726.73,951,85,681.6825,316,True
12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,342,27,427.6,0,False
12741,USA,2010-06-24 16:24:00,2010-06-28 14:36:00,2,406.07,214,16,203.035,4,True
12742,United Arab Emirates,2010-03-24 12:43:00,2010-03-24 12:43:00,1,1201.52,1359,67,1201.52,0,False
12743,Unspecified,2011-07-28 16:06:00,2011-07-28 16:21:00,2,540.13,315,114,270.065,0,True
12744,Singapore,2010-04-27 16:19:00,2011-10-19 11:18:00,11,25317.06,6994,245,2301.550909090909,540,True
12745,United Kingdom,2010-01-26 16:22:00,2010-08-10 10:14:00,3,925.41,468,21,308.46999999999997,196,True
12746,United Kingdom,2010-06-17 10:41:00,2010-06-17 10:41:00,1,254.55,97,17,254.55,0,False
12747,United Kingdom,2009-12-07 13:23:00,2011-12-07 14:34:00,26,8898.48,2640,85,342.24923076923073,730,True
12748,United Kingdom,2009-12-04 17:31:00,2011-12-09 12:20:00,336,53539.64,37109,2286,159.34416666666667,735,True
12749,United Kingdom,2010-07-06 15:05:00,2011-12-06 09:56:00,9,6897.36,2360,260,766.3733333333333,518,True
12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,137,15,275.88,0,False
12751,Brazil,2010-09-21 12:49:00,2010-09-21 12:49:00,1,268.27,189,61,268.27,0,False
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,2262,53,4366.78,0,False
12753,Japan,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,11421,132,3571.565,340,True
12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,6481,49,1003.5799999999999,73,True
12755,Japan,2010-01-15 11:57:00,2011-03-04 12:42:00,11,5236.259999999999,2293,34,476.0236363636363,413,True
12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,144,4,112.07999999999998,0,False
12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7834.650000000001,2395,237,602.6653846153847,196,True
12758,Portugal,2009-12-01 14:40:00,2011-08-15 10:22:00,7,9903.24,6155,187,1414.7485714285715,622,True
12759,Netherlands,2009-12-04 10:47:00,2011-10-18 14:49:00,8,5020.74,3202,206,627.5925,683,True
12760,Netherlands,2010-09-10 08:50:00,2010-09-10 08:50:00,1,347.8,198,21,347.8,0,False
12761,Netherlands,2010-09-01 10:47:00,2010-09-08 12:17:00,2,782.95,281,27,391.475,7,True
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,1227,62,949.26,18,True
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,316,16,247.04,231,True
12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,386,45,1693.88,0,False
12765,Netherlands,2010-03-08 09:43:00,2010-08-24 13:51:00,6,1404.58,1009,49,234.09666666666666,169,True
12766,Portugal,2010-10-28 09:29:00,2011-12-06 08:46:00,9,8918.99,5022,253,990.9988888888888,404,True
12767,Korea,2010-11-29 09:38:00,2010-11-29 09:38:00,1,949.82,598,43,949.82,0,False
12768,Korea,2010-09-15 12:08:00,2010-09-15 12:08:00,1,168.69000000000003,102,10,168.69000000000003,0,False
12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,356,32,1143.6,0,False
12770,Japan,2010-09-09 11:43:00,2011-05-13 09:33:00,2,3246.45,1843,19,1623.225,246,True
12771,Portugal,2010-08-11 11:51:00,2010-08-11 11:51:00,1,282.3,104,15,282.3,0,False
12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,556,55,892.47,0,False
12773,Portugal,2010-05-24 17:30:00,2010-05-24 17:30:00,1,124.25,109,6,124.25,0,False
12774,Netherlands,2010-06-22 10:38:00,2010-06-22 10:38:00,1,98.7,53,6,98.7,0,False
12775,Netherlands,2010-10-26 14:24:00,2011-11-22 16:33:00,7,1686.12,1083,55,240.8742857142857,392,True
12776,Portugal,2010-02-10 12:11:00,2010-02-10 12:11:00,1,55.5,46,4,55.5,0,False
12777,United Kingdom,2010-09-08 11:35:00,2010-09-08 11:35:00,1,519.45,458,26,519.45,0,False
12778,Netherlands,2010-04-16 09:57:00,2011-11-20 11:30:00,9,1775.68,1735,77,197.29777777777778,583,True
12779,Poland,2009-12-03 07:25:00,2011-11-02 11:43:00,14,6474.11,3501,142,462.43642857142856,699,True
12780,Netherlands,2010-04-20 09:40:00,2010-04-20 09:40:00,1,337.4,285,20,337.4,0,False
12781,Czech Republic,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,671,25,413.37,221,True
12782,Portugal,2010-07-08 13:31:00,2011-12-05 09:16:00,11,4618.24,2017,142,419.84,515,True
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,624,76,370.98499999999996,73,True
12784,Portugal,2010-06-28 13:06:00,2011-11-30 15:38:00,3,1763.15,862,121,587.7166666666667,520,True
12785,Portugal,2009-12-08 13:56:00,2010-12-10 13:48:00,3,1100.4,453,42,366.8,367,True
12786,Netherlands,2010-04-09 12:12:00,2010-04-09 12:12:00,1,728.5,324,18,728.5,0,False
12787,Netherlands,2010-10-22 14:57:00,2011-11-30 08:44:00,4,862.18,510,30,215.545,404,True
12788,Netherlands,2010-06-29 13:05:00,2010-09-02 14:21:00,4,444.9,194,20,111.225,65,True
12789,Netherlands,2010-01-15 12:06:00,2011-10-05 13:34:00,3,273.35,36,5,91.11666666666667,628,True
12790,Netherlands,2010-10-25 13:04:00,2011-05-31 14:14:00,2,591.85,306,36,295.925,218,True
12791,Netherlands,2010-03-25 17:29:00,2010-12-01 11:27:00,6,863.51,353,17,143.91833333333332,251,True
12792,Portugal,2010-06-23 10:49:00,2011-03-28 11:36:00,2,827.01,394,39,413.505,278,True
12793,Portugal,2010-11-03 13:05:00,2011-01-09 12:12:00,3,885.53,461,34,295.1766666666667,67,True
12794,Portugal,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,592,43,430.205,45,True
12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,68,14,430.48,0,False
12796,Netherlands,2010-03-21 15:49:00,2010-03-21 15:49:00,1,381.0,182,7,381.0,0,False
12797,Portugal,2010-10-11 12:53:00,2010-12-09 10:55:00,2,552.08,215,27,276.04,59,True
12798,Japan,2010-10-14 12:27:00,2011-11-29 15:52:00,4,8510.93,8455,27,2127.7325,411,True
12799,Japan,2010-06-28 15:57:00,2010-06-28 15:57:00,1,219.35,137,15,219.35,0,False
12800,Portugal,2010-02-01 11:02:00,2010-08-26 14:11:00,3,584.25,284,31,194.75,206,True
12801,Sweden,2010-07-27 09:38:00,2010-07-27 09:38:00,1,1071.82,505,50,1071.82,0,False
12802,Netherlands,2010-05-25 09:34:00,2011-06-06 09:36:00,7,2416.42,1972,108,345.20285714285717,377,True
12803,Netherlands,2010-11-11 14:57:00,2010-11-11 14:57:00,1,1092.81,872,55,1092.81,0,False
12804,Netherlands,2010-07-27 13:52:00,2010-08-31 11:58:00,2,325.37,270,60,162.685,35,True
12805,Netherlands,2010-02-03 09:06:00,2010-11-23 12:27:00,4,1434.95,593,44,358.7375,293,True
12806,Netherlands,2010-04-30 10:44:00,2010-09-30 13:34:00,4,2878.96,2087,58,719.74,153,True
12807,Sweden,2010-11-21 14:21:00,2010-11-21 14:21:00,1,330.35,145,16,330.35,0,False
12808,Portugal,2010-09-03 10:24:00,2011-11-03 10:05:00,5,776.7,322,46,155.34,426,True
12809,Portugal,2010-03-02 14:19:00,2011-06-15 10:51:00,3,1755.94,518,75,585.3133333333334,470,True
12810,Japan,2010-02-01 09:52:00,2010-06-23 10:53:00,2,534.99,389,32,267.495,142,True
12811,Portugal,2010-10-08 12:20:00,2011-03-24 09:42:00,5,1033.9,435,47,206.78000000000003,167,True
12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,164,15,229.64000000000001,0,False
12813,Netherlands,2010-01-15 16:52:00,2010-07-26 09:50:00,3,1687.8,1141,37,562.6,192,True
12814,Poland,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,49,2,125.92,0,False
12815,Poland,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,379,38,531.73,51,True
12816,Poland,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,128,27,286.1,81,True
12817,Austria,2010-10-01 08:57:00,2011-03-03 16:28:00,3,690.98,219,16,230.32666666666668,153,True
12818,Austria,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,929,14,1542.08,0,False
12819,United Kingdom,2010-09-07 15:20:00,2010-09-07 15:20:00,1,540.52,344,19,540.52,0,False
12820,United Kingdom,2009-12-05 13:37:00,2011-12-06 15:12:00,11,2689.52,1964,131,244.50181818181818,731,True
12821,United Kingdom,2010-04-07 15:14:00,2011-05-09 15:51:00,2,220.8,162,13,110.4,397,True
12822,United Kingdom,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,550,41,474.44,17,True
12823,United Kingdom,2010-01-29 12:52:00,2011-09-26 07:35:00,18,6501.5,930,1,361.19444444444446,605,True
12824,United Kingdom,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,232,25,397.12,0,False
12825,United Kingdom,2010-03-08 10:17:00,2010-07-06 13:56:00,2,518.63,139,20,259.315,120,True
12826,United Kingdom,2009-12-18 10:43:00,2011-12-07 10:25:00,12,2800.75,1915,93,233.39583333333334,719,True
12827,United Kingdom,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15000000000003,197,19,143.38333333333335,39,True
12828,United Kingdom,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,494,46,169.785,128,True
12829,United Kingdom,2010-06-07 15:04:00,2011-01-07 11:13:00,3,385.3,550,17,128.43333333333334,214,True
12830,United Kingdom,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,9848,13,1135.7733333333333,134,True
12831,United Kingdom,2010-09-02 15:58:00,2011-03-22 13:02:00,3,451.11,303,16,150.37,201,True
12832,United Kingdom,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03,195,27,191.515,66,True
12833,United Kingdom,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,156,24,417.38,0,False
12834,United Kingdom,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,110,18,312.38,0,False
12835,United Kingdom,2009-12-03 12:13:00,2010-10-08 10:59:00,41,5996.83,2349,138,146.2641463414634,309,True
12836,United Kingdom,2009-12-01 14:19:00,2011-10-11 15:10:00,15,6559.7300000000005,2231,280,437.31533333333334,679,True
