invoice_no,invoice_date,customer_id,country,order_value_gbp,units,product_lines,distinct_products
490192,2009-12-04 12:01:00,,United Kingdom,8.95,1,1,1
490202,2009-12-04 12:03:00,15078,United Kingdom,410.0,188,20,20
490209,2009-12-04 12:06:00,17389,United Kingdom,908.0400000000001,484,5,5
490212,2009-12-04 12:07:00,16883,United Kingdom,108.95,41,12,12
490214,2009-12-04 12:11:00,13175,United Kingdom,319.15,201,20,20
490218,2009-12-04 12:12:00,17076,United Kingdom,67.67999999999999,48,3,3
490219,2009-12-04 12:14:00,13948,United Kingdom,155.65,63,7,7
490229,2009-12-04 12:20:00,18223,United Kingdom,1185.16,713,34,34
490247,2009-12-04 12:28:00,16192,United Kingdom,351.3,208,11,11
490258,2009-12-04 12:31:00,15999,United Kingdom,20.4,24,1,1
490266,2009-12-04 12:33:00,15109,United Kingdom,231.2,50,8,8
490272,2009-12-04 12:36:00,14680,United Kingdom,519.89,272,58,56
490277,2009-12-04 12:37:00,18092,United Kingdom,1077.6,600,10,10
490279,2009-12-04 12:37:00,16891,United Kingdom,297.68,154,73,71
490281,2009-12-04 12:37:00,13481,United Kingdom,311.2,148,16,16
490282,2009-12-04 12:41:00,13807,United Kingdom,107.95,43,7,7
490284,2009-12-04 12:54:00,14979,United Kingdom,429.66,209,49,42
490285,2009-12-04 12:59:00,16656,United Kingdom,373.74,210,7,7
490286,2009-12-04 12:59:00,14527,United Kingdom,762.1,147,53,53
490287,2009-12-04 13:00:00,16746,United Kingdom,367.1,218,14,14
490288,2009-12-04 13:00:00,17157,United Kingdom,332.16,112,3,3
490289,2009-12-04 13:01:00,15309,United Kingdom,273.75,143,20,20
490290,2009-12-04 13:21:00,16325,United Kingdom,164.03,85,10,10
490291,2009-12-04 13:22:00,16541,United Kingdom,424.03,173,38,38
490292,2009-12-04 13:23:00,16723,United Kingdom,426.43,150,58,50
490293,2009-12-04 13:31:00,16699,United Kingdom,137.4,130,14,14
490294,2009-12-04 13:41:00,16710,United Kingdom,378.96,298,61,61
490295,2009-12-04 13:47:00,12510,Spain,435.88,504,17,17
490297,2009-12-04 13:59:00,13162,United Kingdom,694.2,328,14,14
490298,2009-12-04 14:13:00,15382,United Kingdom,1523.2,954,40,40
490299,2009-12-04 14:14:00,13680,United Kingdom,618.2700000000001,192,43,43
490300,2009-12-04 14:19:00,12970,United Kingdom,237.99,172,80,70
490301,2009-12-04 14:24:00,15311,United Kingdom,345.27,93,9,9
490302,2009-12-04 14:29:00,17841,United Kingdom,300.32,126,68,65
490303,2009-12-04 14:33:00,17935,United Kingdom,106.25,55,7,7
490304,2009-12-04 14:35:00,17593,United Kingdom,843.01,339,46,46
490305,2009-12-04 14:37:00,17243,United Kingdom,726.57,289,33,31
490308,2009-12-04 14:52:00,12835,United Kingdom,194.53,85,16,16
490310,2009-12-04 14:56:00,17151,United Kingdom,231.90000000000003,42,4,4
490311,2009-12-04 15:11:00,16451,United Kingdom,307.65000000000003,201,22,22
490312,2009-12-04 15:16:00,17961,United Kingdom,326.13,352,61,61
490313,2009-12-04 15:18:00,17127,United Kingdom,137.95,49,6,6
490320,2009-12-04 15:26:00,13694,United Kingdom,867.89,1327,9,9
490323,2009-12-04 15:27:00,14087,United Kingdom,235.44,200,64,64
490324,2009-12-04 15:27:00,13694,United Kingdom,672.0,320,2,2
490326,2009-12-04 15:28:00,13733,United Kingdom,149.10000000000002,62,10,10
490327,2009-12-04 15:29:00,13694,United Kingdom,990.0,600,2,2
490331,2009-12-04 15:30:00,18181,United Kingdom,298.99,115,59,58
490340,2009-12-04 15:40:00,13174,United Kingdom,630.39,363,47,47
490341,2009-12-04 15:41:00,13329,United Kingdom,334.65,270,19,19
490342,2009-12-04 15:43:00,17421,United Kingdom,130.8,96,4,4
490344,2009-12-04 15:53:00,,United Kingdom,18.0,1,1,1
490345,2009-12-04 16:11:00,,United Kingdom,6.7,4,3,3
490346,2009-12-04 16:12:00,16351,United Kingdom,216.6,156,16,16
490347,2009-12-04 16:13:00,15684,United Kingdom,109.4,68,8,8
490349,2009-12-04 16:23:00,17884,United Kingdom,32.25,9,3,3
490351,2009-12-04 16:26:00,,United Kingdom,24.15,5,4,4
490352,2009-12-04 16:27:00,,United Kingdom,11.8,4,4,4
490353,2009-12-04 16:37:00,15514,United Kingdom,494.63,378,37,36
490355,2009-12-04 16:39:00,13093,United Kingdom,538.1099999999999,287,4,4
490356,2009-12-04 16:45:00,17884,United Kingdom,117.13000000000001,103,9,9
490359,2009-12-04 16:52:00,18225,United Kingdom,59.5,10,1,1
490360,2009-12-04 16:52:00,13679,United Kingdom,126.8,34,21,21
490361,2009-12-04 17:18:00,,United Kingdom,48.05,22,14,14
490362,2009-12-04 17:31:00,12748,United Kingdom,205.35,199,33,32
490363,2009-12-05 10:11:00,13199,United Kingdom,138.24,192,1,1
490364,2009-12-05 10:25:00,13487,United Kingdom,103.95,25,6,6
490365,2009-12-05 10:27:00,17018,United Kingdom,351.6,120,5,5
490366,2009-12-05 10:31:00,18071,United Kingdom,227.25,147,14,14
490367,2009-12-05 10:44:00,16593,United Kingdom,79.6,8,2,2
490368,2009-12-05 10:58:00,14238,United Kingdom,159.1,18,2,2
490369,2009-12-05 11:19:00,15223,United Kingdom,230.2,44,4,4
490370,2009-12-05 12:01:00,17593,United Kingdom,452.95,177,26,26
490371,2009-12-05 12:02:00,13021,United Kingdom,233.70999999999998,185,14,14
490372,2009-12-05 12:13:00,17115,United Kingdom,434.15,95,15,15
490373,2009-12-05 12:28:00,17850,United Kingdom,502.54,146,18,18
490374,2009-12-05 12:36:00,14239,United Kingdom,136.75,65,9,9
490375,2009-12-05 12:42:00,13999,United Kingdom,350.55,185,20,20
490376,2009-12-05 13:12:00,13958,United Kingdom,796.5500000000001,389,24,24
490377,2009-12-05 13:13:00,13958,United Kingdom,15.0,12,1,1
490378,2009-12-05 13:17:00,13641,United Kingdom,224.1,134,15,15
490380,2009-12-05 13:26:00,17850,United Kingdom,478.74,142,18,18
490381,2009-12-05 13:29:00,15420,United Kingdom,97.11,141,7,7
490382,2009-12-05 13:32:00,12359,Cyprus,760.69,397,32,32
490383,2009-12-05 13:37:00,12820,United Kingdom,148.3,50,4,4
490385,2009-12-05 14:51:00,16410,United Kingdom,130.32,348,5,5
490386,2009-12-05 14:57:00,15240,United Kingdom,549.77,473,33,33
490387,2009-12-05 14:59:00,17850,United Kingdom,450.84000000000003,130,18,18
490388,2009-12-05 15:00:00,16158,United Kingdom,146.62,84,9,9
490389,2009-12-05 15:18:00,15484,United Kingdom,689.5,611,33,33
490390,2009-12-05 15:26:00,14709,United Kingdom,256.2,104,8,8
490391,2009-12-05 15:27:00,15057,United Kingdom,304.1,100,11,11
490392,2009-12-05 15:47:00,14867,United Kingdom,203.32,56,9,9
490393,2009-12-05 16:01:00,17642,United Kingdom,281.02,281,19,19
490394,2009-12-05 16:01:00,17850,United Kingdom,870.2800000000001,260,18,18
490395,2009-12-06 10:16:00,13813,Germany,283.15,167,13,13
490396,2009-12-06 10:26:00,13589,United Kingdom,269.15,77,15,15
490397,2009-12-06 10:30:00,12417,Belgium,309.1,142,18,18
490398,2009-12-06 10:37:00,17920,United Kingdom,567.71,236,29,29
490399,2009-12-06 10:38:00,12975,United Kingdom,441.63,115,23,23
490400,2009-12-06 10:41:00,16104,United Kingdom,689.9,183,49,49
490401,2009-12-06 10:51:00,17150,United Kingdom,139.25,49,13,13
490403,2009-12-06 11:13:00,17920,United Kingdom,291.09,135,80,69
490404,2009-12-06 11:27:00,16277,United Kingdom,188.69,33,23,23
490405,2009-12-06 11:27:00,17244,United Kingdom,260.65,57,21,21
490408,2009-12-06 11:33:00,17850,United Kingdom,413.44,128,15,15
490430,2009-12-06 11:45:00,15260,United Kingdom,253.55,83,13,13
490458,2009-12-06 11:57:00,12583,France,817.4399999999999,388,23,23
490459,2009-12-06 11:58:00,15555,United Kingdom,947.39,414,53,51
490461,2009-12-06 12:07:00,13736,United Kingdom,710.84,380,115,114
490463,2009-12-06 12:10:00,14133,United Kingdom,305.5,50,8,8
490464,2009-12-06 12:10:00,15571,United Kingdom,118.25999999999999,43,16,16
490465,2009-12-06 12:14:00,13448,United Kingdom,918.35,466,67,66
490466,2009-12-06 12:16:00,17085,United Kingdom,183.6,79,24,21
490467,2009-12-06 12:17:00,15059,United Kingdom,280.94,169,44,44
490468,2009-12-06 12:21:00,14468,United Kingdom,204.24,164,12,12
490470,2009-12-06 12:26:00,16395,United Kingdom,242.96,166,49,48
490471,2009-12-06 12:28:00,15878,United Kingdom,212.13,71,29,29
490472,2009-12-06 12:28:00,16485,United Kingdom,619.24,340,30,29
490473,2009-12-06 12:31:00,15860,United Kingdom,204.65,185,25,25
490474,2009-12-06 12:34:00,13373,United Kingdom,748.42,336,35,35
490476,2009-12-06 12:34:00,14608,United Kingdom,211.62,98,3,3
490477,2009-12-06 12:41:00,17850,United Kingdom,533.14,158,18,18
490478,2009-12-06 12:42:00,14896,United Kingdom,298.25,128,41,41
490479,2009-12-06 12:42:00,16779,United Kingdom,1450.2,778,35,35
490481,2009-12-06 12:51:00,16964,United Kingdom,21.25,5,2,2
490482,2009-12-06 12:52:00,15983,United Kingdom,289.3,147,27,25
490483,2009-12-06 12:52:00,13782,United Kingdom,132.4,28,10,10
490484,2009-12-06 12:53:00,16964,United Kingdom,186.6,44,4,4
490485,2009-12-06 12:56:00,14454,United Kingdom,125.94,63,17,17
490486,2009-12-06 13:00:00,16779,United Kingdom,90.0,72,1,1
490487,2009-12-06 13:05:00,14717,United Kingdom,81.3,32,11,11
490488,2009-12-06 13:07:00,16718,United Kingdom,647.82,503,33,32
490489,2009-12-06 13:08:00,15751,United Kingdom,266.19,87,24,24
490490,2009-12-06 13:10:00,14546,United Kingdom,546.48,312,85,85
490491,2009-12-06 13:19:00,17848,United Kingdom,175.20000000000002,85,6,6
490493,2009-12-06 13:21:00,15751,United Kingdom,12.75,3,1,1
490494,2009-12-06 13:29:00,17561,United Kingdom,189.7,80,52,51
490496,2009-12-06 13:40:00,15547,United Kingdom,666.61,335,51,50
490499,2009-12-06 13:45:00,17406,United Kingdom,406.70000000000005,356,21,21
490500,2009-12-06 13:48:00,14479,United Kingdom,355.13,188,33,30
490501,2009-12-06 13:49:00,16710,United Kingdom,283.14,422,31,31
490502,2009-12-06 13:53:00,17969,United Kingdom,101.4,26,19,19
490503,2009-12-06 14:00:00,14548,United Kingdom,498.02,207,38,37
490504,2009-12-06 14:03:00,15311,United Kingdom,385.97,94,24,24
490505,2009-12-06 14:06:00,14548,United Kingdom,98.16,34,16,15
490506,2009-12-06 14:10:00,17916,United Kingdom,25.46,47,11,11
490508,2009-12-06 14:14:00,17850,United Kingdom,450.84000000000003,130,18,18
490511,2009-12-06 14:46:00,13319,United Kingdom,626.6,208,18,18
490512,2009-12-06 14:54:00,14606,United Kingdom,235.13,85,51,49
490514,2009-12-06 15:01:00,16773,United Kingdom,137.75,47,24,23
490515,2009-12-06 15:08:00,15479,United Kingdom,147.4,38,9,9
490516,2009-12-06 15:09:00,17850,United Kingdom,504.54,146,18,18
490517,2009-12-06 15:11:00,,United Kingdom,21.95,24,6,6
490518,2009-12-06 15:12:00,15822,United Kingdom,474.32,290,16,15
490519,2009-12-06 15:15:00,13890,United Kingdom,213.65,89,13,13
490521,2009-12-06 15:24:00,13211,United Kingdom,235.84,102,15,15
490522,2009-12-06 15:31:00,15641,United Kingdom,150.4,56,8,8
490523,2009-12-06 15:32:00,,United Kingdom,10.97,7,5,5
490524,2009-12-06 15:35:00,14123,United Kingdom,436.18,234,24,24
490525,2009-12-06 15:40:00,13019,United Kingdom,255.00000000000003,92,11,11
490526,2009-12-06 15:41:00,17858,United Kingdom,533.97,315,28,28
490527,2009-12-06 15:46:00,14940,United Kingdom,182.01,105,10,10
490528,2009-12-06 15:48:00,16686,United Kingdom,115.05,49,24,24
490529,2009-12-06 15:51:00,16686,United Kingdom,48.89,28,14,14
490530,2009-12-06 16:01:00,15691,United Kingdom,161.8,56,5,5
490531,2009-12-06 16:02:00,16436,United Kingdom,166.95,95,15,15
490533,2009-12-06 16:07:00,17610,United Kingdom,368.15000000000003,229,43,41
490534,2009-12-06 16:17:00,17530,United Kingdom,245.63,120,42,39
490535,2009-12-07 08:13:00,17850,United Kingdom,560.58,182,18,18
490536,2009-12-07 08:24:00,13491,United Kingdom,221.9,78,10,10
490537,2009-12-07 08:53:00,14003,United Kingdom,209.41,149,16,16
490538,2009-12-07 09:14:00,17850,United Kingdom,504.54,146,18,18
490539,2009-12-07 09:18:00,12839,United Kingdom,346.0,188,13,13
490541,2009-12-07 09:25:00,,EIRE,294.79999999999995,97,2,2
490542,2009-12-07 09:42:00,14911,EIRE,716.35,120,20,20
490545,2009-12-07 10:15:00,17557,United Kingdom,34.0,4,1,1
490547,2009-12-07 10:21:00,14738,United Kingdom,311.2,88,12,12
490548,2009-12-07 10:26:00,17850,United Kingdom,504.54,146,18,18
490557,2009-12-07 10:33:00,16124,United Kingdom,463.0,318,21,21
490561,2009-12-07 10:38:00,15260,United Kingdom,41.300000000000004,14,1,1
490563,2009-12-07 10:41:00,12471,Germany,808.12,372,28,28
490564,2009-12-07 10:42:00,12471,Germany,367.9,132,11,11
490566,2009-12-07 10:46:00,,United Kingdom,14.3,6,3,3
490569,2009-12-07 10:48:00,17739,United Kingdom,411.20000000000005,122,9,9
490577,2009-12-07 10:51:00,16556,United Kingdom,187.19,112,14,14
490603,2009-12-07 11:05:00,14695,United Kingdom,274.54,145,35,34
490604,2009-12-07 11:19:00,14828,United Kingdom,682.4,612,8,8
490605,2009-12-07 11:20:00,15115,United Kingdom,191.74,88,14,14
490606,2009-12-07 11:26:00,17850,United Kingdom,426.0,98,15,15
490607,2009-12-07 11:29:00,13693,United Kingdom,173.54999999999998,71,10,10
490608,2009-12-07 11:35:00,14955,United Kingdom,163.77,74,31,30
490609,2009-12-07 11:39:00,14037,United Kingdom,218.33,166,46,46
490610,2009-12-07 11:40:00,18077,United Kingdom,211.62,150,15,15
490611,2009-12-07 11:41:00,13905,United Kingdom,312.65,135,12,12
490612,2009-12-07 11:46:00,17508,Greece,610.95,441,41,41
490613,2009-12-07 11:47:00,16768,United Kingdom,224.98,96,17,17
490616,2009-12-07 11:51:00,13984,United Kingdom,214.79999999999998,128,6,6
490618,2009-12-07 11:52:00,13984,United Kingdom,44.7,22,2,2
490625,2009-12-07 11:55:00,14543,United Kingdom,339.8,84,6,5
490636,2009-12-07 12:08:00,13564,United Kingdom,425.09000000000003,164,44,42
490637,2009-12-07 12:12:00,13495,United Kingdom,452.15999999999997,236,11,11
490638,2009-12-07 12:13:00,13190,United Kingdom,147.1,58,4,4
490640,2009-12-07 12:18:00,14408,United Kingdom,321.00000000000006,156,8,8
490641,2009-12-07 12:19:00,17707,United Kingdom,51.0,60,2,2
490642,2009-12-07 12:19:00,15358,United Kingdom,446.4,315,24,24
490653,2009-12-07 12:25:00,17044,United Kingdom,990.48,396,11,11
490657,2009-12-07 12:26:00,14471,United Kingdom,208.82999999999998,119,27,27
490659,2009-12-07 12:26:00,17850,United Kingdom,380.84000000000003,112,16,16
490665,2009-12-07 12:31:00,17436,United Kingdom,76.5,30,3,3
490667,2009-12-07 12:32:00,13234,United Kingdom,228.4,118,48,45
490668,2009-12-07 12:41:00,16525,United Kingdom,312.33000000000004,199,6,6
490669,2009-12-07 12:42:00,15716,United Kingdom,214.17000000000002,68,30,27
490670,2009-12-07 12:42:00,14574,United Kingdom,143.70000000000002,63,11,11
490671,2009-12-07 12:56:00,16684,United Kingdom,488.16,144,1,1
490672,2009-12-07 12:58:00,16684,United Kingdom,660.96,504,2,2
490673,2009-12-07 13:00:00,14540,United Kingdom,156.5,62,7,7
490674,2009-12-07 13:06:00,14307,United Kingdom,242.1,106,14,14
490675,2009-12-07 13:07:00,14695,United Kingdom,637.14,206,15,15
490676,2009-12-07 13:17:00,17850,United Kingdom,451.44,122,17,17
490677,2009-12-07 13:17:00,18219,United Kingdom,151.72,100,10,10
490678,2009-12-07 13:23:00,12747,United Kingdom,380.65000000000003,93,12,12
490679,2009-12-07 13:24:00,18162,United Kingdom,371.51,332,46,45
490680,2009-12-07 13:32:00,17441,United Kingdom,293.35,245,21,21
490681,2009-12-07 13:35:00,17988,United Kingdom,164.75,65,44,44
490682,2009-12-07 13:37:00,12600,Germany,285.9,68,5,5
490683,2009-12-07 13:45:00,17865,United Kingdom,413.00000000000006,304,15,15
490684,2009-12-07 13:46:00,12523,France,74.56,62,4,4
490685,2009-12-07 13:48:00,13206,United Kingdom,1028.07,996,83,82
490686,2009-12-07 13:49:00,14512,United Kingdom,153.28,106,9,9
490687,2009-12-07 13:49:00,14911,EIRE,924.95,325,40,40
490689,2009-12-07 13:52:00,17865,United Kingdom,307.90999999999997,133,18,18
490690,2009-12-07 13:55:00,16353,United Kingdom,207.9,58,3,3
490691,2009-12-07 13:56:00,16353,United Kingdom,306.0,72,1,1
490692,2009-12-07 13:57:00,16018,United Kingdom,195.78,203,20,20
490693,2009-12-07 13:59:00,14670,United Kingdom,190.47,97,56,56
490694,2009-12-07 14:02:00,13089,United Kingdom,1244.3200000000002,408,22,22
490695,2009-12-07 14:10:00,14590,United Kingdom,108.4,40,16,15
490697,2009-12-07 14:27:00,17850,United Kingdom,378.84000000000003,112,16,16
490698,2009-12-07 14:31:00,,United Kingdom,4.25,1,1,1
490699,2009-12-07 14:34:00,,United Kingdom,20.58,16,8,8
490703,2009-12-07 14:44:00,13070,United Kingdom,154.2,76,8,8
490704,2009-12-07 14:52:00,17457,United Kingdom,355.38,90,3,3
490705,2009-12-07 14:56:00,12913,United Kingdom,204.0,80,2,2
490706,2009-12-07 14:58:00,17865,United Kingdom,1086.53,330,41,36
490707,2009-12-07 15:02:00,17865,United Kingdom,45.9,70,16,16
490708,2009-12-07 15:10:00,15421,United Kingdom,241.05,95,13,13
490709,2009-12-07 15:15:00,17884,United Kingdom,188.89000000000001,112,56,54
490710,2009-12-07 15:19:00,17990,United Kingdom,332.70000000000005,84,5,5
490711,2009-12-07 15:26:00,17841,United Kingdom,448.96,148,73,73
490712,2009-12-07 15:26:00,13148,United Kingdom,331.40000000000003,100,20,20
490714,2009-12-07 15:27:00,17841,United Kingdom,4.95,1,1,1
490717,2009-12-07 15:28:00,17364,United Kingdom,449.95,209,43,41
490718,2009-12-07 15:42:00,12443,Norway,485.31,182,21,21
490719,2009-12-07 15:42:00,13042,United Kingdom,665.15,441,75,75
490720,2009-12-07 15:43:00,15694,United Kingdom,357.87,85,5,5
490722,2009-12-07 15:55:00,16717,United Kingdom,386.39,217,25,25
490723,2009-12-07 15:56:00,,United Kingdom,7.95,1,1,1
490724,2009-12-07 16:17:00,13767,United Kingdom,716.04,306,12,12
490725,2009-12-07 16:24:00,13694,United Kingdom,343.44,308,4,4
490726,2009-12-07 16:28:00,13694,United Kingdom,561.5999999999999,288,3,3
490727,2009-12-07 16:38:00,17231,United Kingdom,285.35,146,39,34
490728,2009-12-07 16:40:00,16702,United Kingdom,221.52,198,27,27
490733,2009-12-07 16:56:00,12540,Spain,412.6,71,7,7
490734,2009-12-07 16:56:00,13267,United Kingdom,306.55,105,9,9
490737,2009-12-07 17:18:00,17270,United Kingdom,389.62,264,15,15
490738,2009-12-07 17:49:00,16436,United Kingdom,25.5,10,1,1
490741,2009-12-07 17:56:00,,United Kingdom,6370.46,1236,546,545
490745,2009-12-07 18:02:00,,United Kingdom,5201.38,1041,507,507
490747,2009-12-07 18:12:00,13393,United Kingdom,8.92,3,2,2
490749,2009-12-08 07:42:00,14113,United Kingdom,580.6400000000001,268,10,10
490750,2009-12-08 07:43:00,15369,United Kingdom,312.96,192,3,3
490751,2009-12-08 07:59:00,12358,Austria,1429.83,309,17,17
490752,2009-12-08 08:38:00,18259,United Kingdom,356.40000000000003,96,5,5
490753,2009-12-08 08:48:00,17047,United Kingdom,322.65,215,22,22
490754,2009-12-08 09:19:00,14136,United Kingdom,302.78000000000003,138,20,20
490755,2009-12-08 09:24:00,16735,United Kingdom,338.34000000000003,216,11,11
490757,2009-12-08 09:35:00,14215,United Kingdom,425.59000000000003,221,20,20
490759,2009-12-08 09:46:00,15971,United Kingdom,182.88,48,1,1
490760,2009-12-08 09:49:00,14295,United Kingdom,10.0,1,1,1
490761,2009-12-08 09:56:00,13382,United Kingdom,255.04,123,16,16
490762,2009-12-08 10:02:00,13025,United Kingdom,323.39,241,13,13
490763,2009-12-08 10:24:00,16013,United Kingdom,1019.9999999999999,400,1,1
490764,2009-12-08 10:41:00,14558,United Kingdom,306.45,107,10,10
490767,2009-12-08 11:07:00,18002,United Kingdom,44.32,22,13,13
490769,2009-12-08 11:13:00,16013,United Kingdom,221.0,180,3,3
490770,2009-12-08 11:13:00,17854,United Kingdom,135.94,65,15,15
490782,2009-12-08 11:22:00,15079,United Kingdom,707.93,255,28,28
490785,2009-12-08 11:23:00,16029,United Kingdom,2590.7999999999997,984,2,2
490786,2009-12-08 11:23:00,15079,United Kingdom,30.599999999999998,36,3,3
490789,2009-12-08 11:27:00,18271,United Kingdom,192.54999999999998,89,9,9
490796,2009-12-08 11:44:00,14290,United Kingdom,870.63,273,26,26
490797,2009-12-08 11:46:00,17268,United Kingdom,155.7,90,8,8
490799,2009-12-08 11:52:00,,United Kingdom,28.75,9,4,4
490800,2009-12-08 11:56:00,14735,United Kingdom,7.800000000000001,12,1,1
490801,2009-12-08 12:03:00,16029,United Kingdom,660.0,400,2,2
490802,2009-12-08 12:03:00,17067,United Kingdom,19.5,10,1,1
490803,2009-12-08 12:04:00,17067,United Kingdom,207.32,148,6,6
490804,2009-12-08 12:05:00,16560,United Kingdom,487.09000000000003,319,33,33
490805,2009-12-08 12:12:00,14861,United Kingdom,215.0,94,12,12
490806,2009-12-08 12:13:00,13485,United Kingdom,39.400000000000006,13,2,2
490808,2009-12-08 12:25:00,17371,United Kingdom,134.04,91,25,22
490809,2009-12-08 12:27:00,13408,United Kingdom,159.0,48,3,3
490810,2009-12-08 12:29:00,13408,United Kingdom,259.92,128,3,3
490811,2009-12-08 12:30:00,18145,United Kingdom,309.7,246,17,17
490817,2009-12-08 12:33:00,15311,United Kingdom,1806.19,762,56,56
490823,2009-12-08 12:34:00,14841,United Kingdom,304.8,288,10,10
490834,2009-12-08 12:38:00,16400,United Kingdom,559.98,324,40,40
490836,2009-12-08 12:39:00,17988,United Kingdom,2.9,2,1,1
490838,2009-12-08 12:41:00,17371,United Kingdom,20.25,3,3,3
490846,2009-12-08 12:46:00,17155,United Kingdom,129.3,272,10,10
490847,2009-12-08 12:46:00,15093,United Kingdom,249.64,371,9,9
490851,2009-12-08 12:48:00,13643,United Kingdom,311.8,90,10,10
490855,2009-12-08 12:49:00,13777,United Kingdom,363.6,216,2,2
